TRADE_DT,CODE,EXPIRY,TYPE,STRIKE,PRICE,VOLUME,OI,TAU,EXPIRY_CODE
2026-06-25,MO2608-P-7500.CFE,2026-08-21,PUT,7500.0,56.6,216.0,939.0,0.15616438356164383,2608
2026-06-25,MO2608-P-7600.CFE,2026-08-21,PUT,7600.0,68.0,443.0,827.0,0.15616438356164383,2608
2026-06-25,MO2608-P-7700.CFE,2026-08-21,PUT,7700.0,82.0,176.0,401.0,0.15616438356164383,2608
2026-06-25,MO2608-P-7800.CFE,2026-08-21,PUT,7800.0,98.4,198.0,641.0,0.15616438356164383,2608
2026-06-25,MO2608-P-7900.CFE,2026-08-21,PUT,7900.0,116.6,490.0,440.0,0.15616438356164383,2608
2026-06-25,MO2608-P-8000.CFE,2026-08-21,PUT,8000.0,137.0,718.0,1133.0,0.15616438356164383,2608
2026-06-25,MO2608-P-8100.CFE,2026-08-21,PUT,8100.0,162.4,205.0,572.0,0.15616438356164383,2608
2026-06-25,MO2608-P-8200.CFE,2026-08-21,PUT,8200.0,190.0,215.0,333.0,0.15616438356164383,2608
2026-06-25,MO2608-P-8300.CFE,2026-08-21,PUT,8300.0,221.0,384.0,333.0,0.15616438356164383,2608
2026-06-25,MO2608-P-8400.CFE,2026-08-21,PUT,8400.0,261.8,160.0,283.0,0.15616438356164383,2608
2026-06-25,MO2608-P-8500.CFE,2026-08-21,PUT,8500.0,300.0,720.0,761.0,0.15616438356164383,2608
2026-06-25,MO2608-P-8600.CFE,2026-08-21,PUT,8600.0,342.8,586.0,616.0,0.15616438356164383,2608
2026-06-25,MO2608-P-8700.CFE,2026-08-21,PUT,8700.0,391.8,204.0,308.0,0.15616438356164383,2608
2026-06-25,MO2608-P-8800.CFE,2026-08-21,PUT,8800.0,451.2,159.0,214.0,0.15616438356164383,2608
2026-06-25,MO2608-P-8900.CFE,2026-08-21,PUT,8900.0,516.6,53.0,252.0,0.15616438356164383,2608
2026-06-25,MO2608-P-9000.CFE,2026-08-21,PUT,9000.0,580.8,121.0,441.0,0.15616438356164383,2608
2026-06-25,MO2608-P-9100.CFE,2026-08-21,PUT,9100.0,647.6,36.0,455.0,0.15616438356164383,2608
2026-06-25,MO2608-P-9200.CFE,2026-08-21,PUT,9200.0,721.2,28.0,90.0,0.15616438356164383,2608
2026-06-25,MO2608-P-9300.CFE,2026-08-21,PUT,9300.0,842.2,34.0,57.0,0.15616438356164383,2608
2026-06-25,MO2608-P-9400.CFE,2026-08-21,PUT,9400.0,885.6,32.0,57.0,0.15616438356164383,2608
2026-06-25,MO2608-P-9500.CFE,2026-08-21,PUT,9500.0,965.4,33.0,46.0,0.15616438356164383,2608
2026-06-25,MO2608-P-9600.CFE,2026-08-21,PUT,9600.0,1041.8,8.0,37.0,0.15616438356164383,2608
2026-06-25,MO2608-P-9700.CFE,2026-08-21,PUT,9700.0,1138.2,9.0,52.0,0.15616438356164383,2608
2026-06-25,MO2608-P-9800.CFE,2026-08-21,PUT,9800.0,1234.2,15.0,43.0,0.15616438356164383,2608
2026-06-25,MO2609-C-10000.CFE,2026-09-18,CALL,10000.0,83.6,1104.0,5050.0,0.2328767123287671,2609
2026-06-25,MO2609-C-6200.CFE,2026-09-18,CALL,6200.0,2340.0,35.0,370.0,0.2328767123287671,2609
2026-06-25,MO2609-C-6400.CFE,2026-09-18,CALL,6400.0,2030.6,0.0,224.0,0.2328767123287671,2609
2026-06-25,MO2609-C-6600.CFE,2026-09-18,CALL,6600.0,1965.8,21.0,389.0,0.2328767123287671,2609
2026-06-25,MO2609-C-6800.CFE,2026-09-18,CALL,6800.0,1782.8,73.0,543.0,0.2328767123287671,2609
2026-06-25,MO2609-C-7000.CFE,2026-09-18,CALL,7000.0,1589.6,8.0,987.0,0.2328767123287671,2609
2026-06-25,MO2609-C-7200.CFE,2026-09-18,CALL,7200.0,1403.2,14.0,623.0,0.2328767123287671,2609
2026-06-25,MO2609-C-7400.CFE,2026-09-18,CALL,7400.0,1236.0,74.0,769.0,0.2328767123287671,2609
2026-06-25,MO2609-C-7600.CFE,2026-09-18,CALL,7600.0,1063.4,290.0,1177.0,0.2328767123287671,2609
2026-06-25,MO2609-C-7800.CFE,2026-09-18,CALL,7800.0,909.0,223.0,1616.0,0.2328767123287671,2609
2026-06-25,MO2609-C-7900.CFE,2026-09-18,CALL,7900.0,844.8,14.0,22.0,0.2328767123287671,2609
2026-06-25,MO2609-C-8000.CFE,2026-09-18,CALL,8000.0,773.0,839.0,9798.0,0.2328767123287671,2609
2026-06-25,MO2609-C-8100.CFE,2026-09-18,CALL,8100.0,703.8,119.0,50.0,0.2328767123287671,2609
2026-06-25,MO2609-C-8200.CFE,2026-09-18,CALL,8200.0,643.6,252.0,2502.0,0.2328767123287671,2609
2026-06-25,MO2609-C-8300.CFE,2026-09-18,CALL,8300.0,582.2,132.0,52.0,0.2328767123287671,2609
2026-06-25,MO2609-C-8400.CFE,2026-09-18,CALL,8400.0,521.0,386.0,3429.0,0.2328767123287671,2609
2026-06-25,MO2609-C-8500.CFE,2026-09-18,CALL,8500.0,465.8,147.0,136.0,0.2328767123287671,2609
2026-06-25,MO2609-C-8600.CFE,2026-09-18,CALL,8600.0,422.8,742.0,4484.0,0.2328767123287671,2609
2026-06-25,MO2609-C-8700.CFE,2026-09-18,CALL,8700.0,373.4,135.0,131.0,0.2328767123287671,2609
2026-06-25,MO2609-C-8800.CFE,2026-09-18,CALL,8800.0,336.0,633.0,3274.0,0.2328767123287671,2609
2026-06-25,MO2609-C-8900.CFE,2026-09-18,CALL,8900.0,297.2,159.0,196.0,0.2328767123287671,2609
2026-06-25,MO2609-C-9000.CFE,2026-09-18,CALL,9000.0,269.2,835.0,3042.0,0.2328767123287671,2609
2026-06-25,MO2609-C-9100.CFE,2026-09-18,CALL,9100.0,230.6,46.0,160.0,0.2328767123287671,2609
2026-06-25,MO2609-C-9200.CFE,2026-09-18,CALL,9200.0,210.2,248.0,2073.0,0.2328767123287671,2609
2026-06-25,MO2609-C-9300.CFE,2026-09-18,CALL,9300.0,182.4,97.0,141.0,0.2328767123287671,2609
2026-06-25,MO2609-C-9400.CFE,2026-09-18,CALL,9400.0,165.6,370.0,1908.0,0.2328767123287671,2609
2026-06-25,MO2609-C-9500.CFE,2026-09-18,CALL,9500.0,144.8,58.0,138.0,0.2328767123287671,2609
2026-06-25,MO2609-C-9600.CFE,2026-09-18,CALL,9600.0,128.4,752.0,2922.0,0.2328767123287671,2609
2026-06-25,MO2609-C-9700.CFE,2026-09-18,CALL,9700.0,113.2,108.0,195.0,0.2328767123287671,2609
2026-06-25,MO2609-C-9800.CFE,2026-09-18,CALL,9800.0,101.4,457.0,1879.0,0.2328767123287671,2609
2026-06-25,MO2609-P-10000.CFE,2026-09-18,PUT,10000.0,1529.6,310.0,688.0,0.2328767123287671,2609
2026-06-25,MO2609-P-6200.CFE,2026-09-18,PUT,6200.0,17.2,383.0,1522.0,0.2328767123287671,2609
2026-06-25,MO2609-P-6400.CFE,2026-09-18,PUT,6400.0,22.6,255.0,822.0,0.2328767123287671,2609
2026-06-25,MO2609-P-6600.CFE,2026-09-18,PUT,6600.0,30.2,272.0,991.0,0.2328767123287671,2609
2026-06-25,MO2609-P-6800.CFE,2026-09-18,PUT,6800.0,41.6,301.0,1565.0,0.2328767123287671,2609
2026-06-25,MO2609-P-7000.CFE,2026-09-18,PUT,7000.0,54.8,376.0,2663.0,0.2328767123287671,2609
2026-06-25,MO2609-P-7200.CFE,2026-09-18,PUT,7200.0,75.0,409.0,2749.0,0.2328767123287671,2609
2026-06-25,MO2609-P-7400.CFE,2026-09-18,PUT,7400.0,101.0,584.0,2617.0,0.2328767123287671,2609
2026-06-25,MO2609-P-7600.CFE,2026-09-18,PUT,7600.0,134.0,406.0,2566.0,0.2328767123287671,2609
2026-06-25,MO2609-P-7800.CFE,2026-09-18,PUT,7800.0,175.2,484.0,2688.0,0.2328767123287671,2609
2026-06-25,MO2609-P-7900.CFE,2026-09-18,PUT,7900.0,202.8,67.0,97.0,0.2328767123287671,2609
2026-06-25,MO2609-P-8000.CFE,2026-09-18,PUT,8000.0,231.0,620.0,4834.0,0.2328767123287671,2609
2026-06-25,MO2609-P-8100.CFE,2026-09-18,PUT,8100.0,263.2,77.0,106.0,0.2328767123287671,2609
2026-06-25,MO2609-P-8200.CFE,2026-09-18,PUT,8200.0,298.2,331.0,1795.0,0.2328767123287671,2609
2026-06-25,MO2609-P-8300.CFE,2026-09-18,PUT,8300.0,337.8,96.0,111.0,0.2328767123287671,2609
2026-06-25,MO2609-P-8400.CFE,2026-09-18,PUT,8400.0,380.6,644.0,2384.0,0.2328767123287671,2609
2026-06-25,MO2609-P-8500.CFE,2026-09-18,PUT,8500.0,427.8,100.0,97.0,0.2328767123287671,2609
2026-06-25,MO2609-P-8600.CFE,2026-09-18,PUT,8600.0,474.6,642.0,2506.0,0.2328767123287671,2609
2026-06-25,MO2609-P-8700.CFE,2026-09-18,PUT,8700.0,533.6,28.0,34.0,0.2328767123287671,2609
2026-06-25,MO2609-P-8800.CFE,2026-09-18,PUT,8800.0,592.6,278.0,1214.0,0.2328767123287671,2609
2026-06-25,MO2609-P-8900.CFE,2026-09-18,PUT,8900.0,660.0,56.0,56.0,0.2328767123287671,2609
2026-06-25,MO2609-P-9000.CFE,2026-09-18,PUT,9000.0,724.0,165.0,894.0,0.2328767123287671,2609
2026-06-25,MO2609-P-9100.CFE,2026-09-18,PUT,9100.0,799.0,46.0,100.0,0.2328767123287671,2609
2026-06-25,MO2609-P-9200.CFE,2026-09-18,PUT,9200.0,872.0,44.0,449.0,0.2328767123287671,2609
2026-06-25,MO2609-P-9300.CFE,2026-09-18,PUT,9300.0,945.0,39.0,97.0,0.2328767123287671,2609
2026-06-25,MO2609-P-9400.CFE,2026-09-18,PUT,9400.0,1032.0,4.0,415.0,0.2328767123287671,2609
2026-06-25,MO2609-P-9500.CFE,2026-09-18,PUT,9500.0,1103.0,26.0,86.0,0.2328767123287671,2609
2026-06-25,MO2609-P-9600.CFE,2026-09-18,PUT,9600.0,1177.0,52.0,415.0,0.2328767123287671,2609
2026-06-25,MO2609-P-9700.CFE,2026-09-18,PUT,9700.0,1285.4,53.0,74.0,0.2328767123287671,2609
2026-06-25,MO2609-P-9800.CFE,2026-09-18,PUT,9800.0,1367.4,110.0,208.0,0.2328767123287671,2609
2026-06-25,MO2612-C-10000.CFE,2026-12-18,CALL,10000.0,152.0,398.0,1110.0,0.4821917808219178,2612
2026-06-25,MO2612-C-6400.CFE,2026-12-18,CALL,6400.0,1945.0,14.0,360.0,0.4821917808219178,2612
2026-06-25,MO2612-C-6600.CFE,2026-12-18,CALL,6600.0,1783.0,6.0,107.0,0.4821917808219178,2612
2026-06-25,MO2612-C-6800.CFE,2026-12-18,CALL,6800.0,1586.8,5.0,120.0,0.4821917808219178,2612
2026-06-25,MO2612-C-7000.CFE,2026-12-18,CALL,7000.0,1435.8,2.0,557.0,0.4821917808219178,2612
2026-06-25,MO2612-C-7200.CFE,2026-12-18,CALL,7200.0,1292.4,187.0,565.0,0.4821917808219178,2612
2026-06-25,MO2612-C-7400.CFE,2026-12-18,CALL,7400.0,1151.8,18.0,504.0,0.4821917808219178,2612
2026-06-25,MO2612-C-7600.CFE,2026-12-18,CALL,7600.0,1015.4,27.0,1079.0,0.4821917808219178,2612
2026-06-25,MO2612-C-7800.CFE,2026-12-18,CALL,7800.0,887.0,48.0,791.0,0.4821917808219178,2612
2026-06-25,MO2612-C-8000.CFE,2026-12-18,CALL,8000.0,762.4,258.0,1126.0,0.4821917808219178,2612
2026-06-25,MO2612-C-8200.CFE,2026-12-18,CALL,8200.0,661.4,191.0,1489.0,0.4821917808219178,2612
2026-06-25,MO2612-C-8400.CFE,2026-12-18,CALL,8400.0,571.6,142.0,1003.0,0.4821917808219178,2612
2026-06-25,MO2612-C-8600.CFE,2026-12-18,CALL,8600.0,490.2,198.0,1637.0,0.4821917808219178,2612
2026-06-25,MO2612-C-8800.CFE,2026-12-18,CALL,8800.0,414.6,168.0,1180.0,0.4821917808219178,2612
2026-06-25,MO2612-C-9000.CFE,2026-12-18,CALL,9000.0,348.8,173.0,1192.0,0.4821917808219178,2612
2026-06-25,MO2612-C-9200.CFE,2026-12-18,CALL,9200.0,296.0,72.0,801.0,0.4821917808219178,2612
2026-06-25,MO2612-C-9400.CFE,2026-12-18,CALL,9400.0,249.8,239.0,1136.0,0.4821917808219178,2612
2026-06-25,MO2612-C-9600.CFE,2026-12-18,CALL,9600.0,211.4,194.0,1275.0,0.4821917808219178,2612
2026-06-25,MO2612-C-9800.CFE,2026-12-18,CALL,9800.0,178.8,332.0,666.0,0.4821917808219178,2612
2026-06-25,MO2612-P-10000.CFE,2026-12-18,PUT,10000.0,1843.2,0.0,96.0,0.4821917808219178,2612
2026-06-25,MO2612-P-6400.CFE,2026-12-18,PUT,6400.0,75.6,171.0,1662.0,0.4821917808219178,2612
2026-06-25,MO2612-P-6600.CFE,2026-12-18,PUT,6600.0,99.2,248.0,952.0,0.4821917808219178,2612
2026-06-25,MO2612-P-6800.CFE,2026-12-18,PUT,6800.0,128.8,98.0,896.0,0.4821917808219178,2612
2026-06-25,MO2612-P-7000.CFE,2026-12-18,PUT,7000.0,165.0,102.0,1107.0,0.4821917808219178,2612
2026-06-25,MO2612-P-7200.CFE,2026-12-18,PUT,7200.0,208.2,126.0,1038.0,0.4821917808219178,2612
2026-06-25,MO2612-P-7400.CFE,2026-12-18,PUT,7400.0,259.4,97.0,1285.0,0.4821917808219178,2612
2026-06-25,MO2612-P-7600.CFE,2026-12-18,PUT,7600.0,320.2,119.0,978.0,0.4821917808219178,2612
2026-06-25,MO2612-P-7800.CFE,2026-12-18,PUT,7800.0,393.0,335.0,1036.0,0.4821917808219178,2612
2026-06-25,MO2612-P-8000.CFE,2026-12-18,PUT,8000.0,474.2,227.0,936.0,0.4821917808219178,2612
2026-06-25,MO2612-P-8200.CFE,2026-12-18,PUT,8200.0,565.2,177.0,1103.0,0.4821917808219178,2612
2026-06-25,MO2612-P-8400.CFE,2026-12-18,PUT,8400.0,673.6,121.0,533.0,0.4821917808219178,2612
2026-06-25,MO2612-P-8600.CFE,2026-12-18,PUT,8600.0,791.0,151.0,795.0,0.4821917808219178,2612
2026-06-25,MO2612-P-8800.CFE,2026-12-18,PUT,8800.0,918.8,79.0,830.0,0.4821917808219178,2612
2026-06-25,MO2612-P-9000.CFE,2026-12-18,PUT,9000.0,1042.8,45.0,933.0,0.4821917808219178,2612
2026-06-25,MO2612-P-9200.CFE,2026-12-18,PUT,9200.0,1214.0,16.0,583.0,0.4821917808219178,2612
2026-06-25,MO2612-P-9400.CFE,2026-12-18,PUT,9400.0,1347.0,57.0,171.0,0.4821917808219178,2612
2026-06-25,MO2612-P-9600.CFE,2026-12-18,PUT,9600.0,1514.6,10.0,584.0,0.4821917808219178,2612
2026-06-25,MO2612-P-9800.CFE,2026-12-18,PUT,9800.0,1736.0,0.0,117.0,0.4821917808219178,2612
2026-06-25,MO2703-C-10000.CFE,2027-03-19,CALL,10000.0,214.0,498.0,994.0,0.7315068493150685,2703
2026-06-25,MO2703-C-6600.CFE,2027-03-19,CALL,6600.0,1711.4,5.0,276.0,0.7315068493150685,2703
2026-06-25,MO2703-C-6800.CFE,2027-03-19,CALL,6800.0,1554.4,1.0,80.0,0.7315068493150685,2703
2026-06-25,MO2703-C-7000.CFE,2027-03-19,CALL,7000.0,1409.0,5.0,188.0,0.7315068493150685,2703
2026-06-25,MO2703-C-7200.CFE,2027-03-19,CALL,7200.0,1273.0,44.0,162.0,0.7315068493150685,2703
2026-06-25,MO2703-C-7400.CFE,2027-03-19,CALL,7400.0,1146.0,11.0,159.0,0.7315068493150685,2703
2026-06-25,MO2703-C-7600.CFE,2027-03-19,CALL,7600.0,1017.8,28.0,314.0,0.7315068493150685,2703
2026-06-25,MO2703-C-7800.CFE,2027-03-19,CALL,7800.0,912.8,33.0,384.0,0.7315068493150685,2703
2026-06-25,MO2703-C-8000.CFE,2027-03-19,CALL,8000.0,810.4,126.0,400.0,0.7315068493150685,2703
2026-06-25,MO2703-C-8200.CFE,2027-03-19,CALL,8200.0,704.0,86.0,499.0,0.7315068493150685,2703
2026-06-25,MO2703-C-8400.CFE,2027-03-19,CALL,8400.0,622.4,29.0,487.0,0.7315068493150685,2703
2026-06-25,MO2703-C-8600.CFE,2027-03-19,CALL,8600.0,556.6,58.0,710.0,0.7315068493150685,2703
2026-06-25,MO2703-C-8800.CFE,2027-03-19,CALL,8800.0,483.2,63.0,365.0,0.7315068493150685,2703
2026-06-25,MO2703-C-9000.CFE,2027-03-19,CALL,9000.0,421.4,27.0,196.0,0.7315068493150685,2703
2026-06-25,MO2703-C-9200.CFE,2027-03-19,CALL,9200.0,369.8,6.0,147.0,0.7315068493150685,2703
2026-06-25,MO2703-C-9400.CFE,2027-03-19,CALL,9400.0,331.8,11.0,169.0,0.7315068493150685,2703
2026-06-25,MO2703-C-9600.CFE,2027-03-19,CALL,9600.0,280.2,60.0,277.0,0.7315068493150685,2703
2026-06-25,MO2703-C-9800.CFE,2027-03-19,CALL,9800.0,245.8,276.0,356.0,0.7315068493150685,2703
2026-06-25,MO2703-P-10000.CFE,2027-03-19,PUT,10000.0,2098.0,1.0,97.0,0.7315068493150685,2703
2026-06-25,MO2703-P-6600.CFE,2027-03-19,PUT,6600.0,196.8,505.0,1739.0,0.7315068493150685,2703
2026-06-25,MO2703-P-6800.CFE,2027-03-19,PUT,6800.0,243.2,187.0,505.0,0.7315068493150685,2703
2026-06-25,MO2703-P-7000.CFE,2027-03-19,PUT,7000.0,295.2,36.0,427.0,0.7315068493150685,2703
2026-06-25,MO2703-P-7200.CFE,2027-03-19,PUT,7200.0,359.4,107.0,511.0,0.7315068493150685,2703
2026-06-25,MO2703-P-7400.CFE,2027-03-19,PUT,7400.0,416.6,73.0,440.0,0.7315068493150685,2703
2026-06-25,MO2703-P-7600.CFE,2027-03-19,PUT,7600.0,496.6,89.0,364.0,0.7315068493150685,2703
2026-06-25,MO2703-P-7800.CFE,2027-03-19,PUT,7800.0,584.6,42.0,367.0,0.7315068493150685,2703
2026-06-25,MO2703-P-8000.CFE,2027-03-19,PUT,8000.0,682.2,106.0,612.0,0.7315068493150685,2703
2026-06-25,MO2703-P-8200.CFE,2027-03-19,PUT,8200.0,782.0,54.0,448.0,0.7315068493150685,2703
2026-06-25,MO2703-P-8400.CFE,2027-03-19,PUT,8400.0,892.8,89.0,353.0,0.7315068493150685,2703
2026-06-25,MO2703-P-8600.CFE,2027-03-19,PUT,8600.0,1014.6,32.0,379.0,0.7315068493150685,2703
2026-06-25,MO2703-P-8800.CFE,2027-03-19,PUT,8800.0,1142.4,22.0,343.0,0.7315068493150685,2703
2026-06-25,MO2703-P-9000.CFE,2027-03-19,PUT,9000.0,1313.2,2.0,73.0,0.7315068493150685,2703
2026-06-25,MO2703-P-9200.CFE,2027-03-19,PUT,9200.0,1432.6,0.0,34.0,0.7315068493150685,2703
2026-06-25,MO2703-P-9400.CFE,2027-03-19,PUT,9400.0,1682.8,0.0,45.0,0.7315068493150685,2703
2026-06-25,MO2703-P-9600.CFE,2027-03-19,PUT,9600.0,1779.8,0.0,44.0,0.7315068493150685,2703
2026-06-25,MO2703-P-9800.CFE,2027-03-19,PUT,9800.0,1902.8,1.0,39.0,0.7315068493150685,2703
2026-06-25,MO2706-C-7800.CFE,2027-06-18,CALL,7800.0,900.2,132.0,155.0,0.9808219178082191,2706
2026-06-25,MO2706-C-8000.CFE,2027-06-18,CALL,8000.0,810.0,51.0,58.0,0.9808219178082191,2706
2026-06-25,MO2706-C-8200.CFE,2027-06-18,CALL,8200.0,727.2,39.0,45.0,0.9808219178082191,2706
2026-06-25,MO2706-C-8400.CFE,2027-06-18,CALL,8400.0,644.4,14.0,22.0,0.9808219178082191,2706
2026-06-25,MO2706-C-8600.CFE,2027-06-18,CALL,8600.0,577.6,11.0,20.0,0.9808219178082191,2706
2026-06-25,MO2706-C-8800.CFE,2027-06-18,CALL,8800.0,515.4,25.0,26.0,0.9808219178082191,2706
2026-06-25,MO2706-C-9000.CFE,2027-06-18,CALL,9000.0,456.8,46.0,35.0,0.9808219178082191,2706
2026-06-25,MO2706-C-9200.CFE,2027-06-18,CALL,9200.0,407.0,32.0,13.0,0.9808219178082191,2706
2026-06-25,MO2706-C-9400.CFE,2027-06-18,CALL,9400.0,364.0,28.0,27.0,0.9808219178082191,2706
2026-06-25,MO2706-C-9600.CFE,2027-06-18,CALL,9600.0,324.6,28.0,40.0,0.9808219178082191,2706
2026-06-25,MO2706-C-9800.CFE,2027-06-18,CALL,9800.0,290.0,316.0,193.0,0.9808219178082191,2706
2026-06-25,MO2706-P-7800.CFE,2027-06-18,PUT,7800.0,783.0,326.0,272.0,0.9808219178082191,2706
2026-06-25,MO2706-P-8000.CFE,2027-06-18,PUT,8000.0,886.6,117.0,188.0,0.9808219178082191,2706
2026-06-25,MO2706-P-8200.CFE,2027-06-18,PUT,8200.0,993.6,83.0,77.0,0.9808219178082191,2706
2026-06-25,MO2706-P-8400.CFE,2027-06-18,PUT,8400.0,1104.6,29.0,23.0,0.9808219178082191,2706
2026-06-25,MO2706-P-8600.CFE,2027-06-18,PUT,8600.0,1240.0,56.0,45.0,0.9808219178082191,2706
2026-06-25,MO2706-P-8800.CFE,2027-06-18,PUT,8800.0,1374.4,41.0,122.0,0.9808219178082191,2706
2026-06-25,MO2706-P-9000.CFE,2027-06-18,PUT,9000.0,1518.0,10.0,17.0,0.9808219178082191,2706
2026-06-25,MO2706-P-9200.CFE,2027-06-18,PUT,9200.0,1697.2,0.0,5.0,0.9808219178082191,2706
2026-06-25,MO2706-P-9400.CFE,2027-06-18,PUT,9400.0,1830.0,6.0,7.0,0.9808219178082191,2706
2026-06-25,MO2706-P-9600.CFE,2027-06-18,PUT,9600.0,1987.6,1.0,5.0,0.9808219178082191,2706
2026-06-25,MO2706-P-9800.CFE,2027-06-18,PUT,9800.0,2115.4,2.0,11.0,0.9808219178082191,2706
2026-06-26,MO2607-C-7200.CFE,2026-07-17,CALL,7200.0,1335.0,13.0,108.0,0.057534246575342465,2607
2026-06-26,MO2607-C-7300.CFE,2026-07-17,CALL,7300.0,1205.2,27.0,83.0,0.057534246575342465,2607
2026-06-26,MO2607-C-7400.CFE,2026-07-17,CALL,7400.0,1170.0,19.0,344.0,0.057534246575342465,2607
2026-06-26,MO2607-C-7500.CFE,2026-07-17,CALL,7500.0,1035.8,42.0,170.0,0.057534246575342465,2607
2026-06-26,MO2607-C-7600.CFE,2026-07-17,CALL,7600.0,960.2,91.0,182.0,0.057534246575342465,2607
2026-06-26,MO2607-C-7700.CFE,2026-07-17,CALL,7700.0,845.6,53.0,151.0,0.057534246575342465,2607
2026-06-26,MO2607-C-7800.CFE,2026-07-17,CALL,7800.0,785.8,68.0,348.0,0.057534246575342465,2607
2026-06-26,MO2607-C-7900.CFE,2026-07-17,CALL,7900.0,678.0,173.0,279.0,0.057534246575342465,2607
2026-06-26,MO2607-C-8000.CFE,2026-07-17,CALL,8000.0,592.4,575.0,1033.0,0.057534246575342465,2607
2026-06-26,MO2607-C-8100.CFE,2026-07-17,CALL,8100.0,507.0,354.0,1102.0,0.057534246575342465,2607
2026-06-26,MO2607-C-8200.CFE,2026-07-17,CALL,8200.0,432.0,1256.0,2277.0,0.057534246575342465,2607
2026-06-26,MO2607-C-8300.CFE,2026-07-17,CALL,8300.0,363.4,1804.0,5843.0,0.057534246575342465,2607
2026-06-26,MO2607-C-8400.CFE,2026-07-17,CALL,8400.0,294.0,3665.0,3324.0,0.057534246575342465,2607
2026-06-26,MO2607-C-8500.CFE,2026-07-17,CALL,8500.0,235.2,8093.0,4912.0,0.057534246575342465,2607
2026-06-26,MO2607-C-8600.CFE,2026-07-17,CALL,8600.0,183.8,16478.0,6247.0,0.057534246575342465,2607
2026-06-26,MO2607-C-8700.CFE,2026-07-17,CALL,8700.0,142.6,21459.0,7730.0,0.057534246575342465,2607
2026-06-26,MO2607-C-8800.CFE,2026-07-17,CALL,8800.0,107.0,20326.0,7582.0,0.057534246575342465,2607
2026-06-26,MO2607-C-8900.CFE,2026-07-17,CALL,8900.0,78.6,12164.0,5059.0,0.057534246575342465,2607
2026-06-26,MO2607-C-9000.CFE,2026-07-17,CALL,9000.0,58.6,24539.0,14452.0,0.057534246575342465,2607
2026-06-26,MO2607-C-9100.CFE,2026-07-17,CALL,9100.0,40.6,7988.0,5047.0,0.057534246575342465,2607
2026-06-26,MO2607-C-9200.CFE,2026-07-17,CALL,9200.0,29.6,8609.0,4714.0,0.057534246575342465,2607
2026-06-26,MO2607-C-9300.CFE,2026-07-17,CALL,9300.0,20.4,5818.0,3662.0,0.057534246575342465,2607
2026-06-26,MO2607-C-9400.CFE,2026-07-17,CALL,9400.0,14.2,5520.0,3992.0,0.057534246575342465,2607
2026-06-26,MO2607-C-9500.CFE,2026-07-17,CALL,9500.0,9.8,4570.0,3496.0,0.057534246575342465,2607
2026-06-26,MO2607-C-9600.CFE,2026-07-17,CALL,9600.0,7.0,4635.0,2804.0,0.057534246575342465,2607
2026-06-26,MO2607-C-9700.CFE,2026-07-17,CALL,9700.0,4.8,4622.0,2755.0,0.057534246575342465,2607
2026-06-26,MO2607-C-9800.CFE,2026-07-17,CALL,9800.0,4.2,2693.0,2912.0,0.057534246575342465,2607
2026-06-26,MO2607-C-9900.CFE,2026-07-17,CALL,9900.0,3.8,2932.0,5802.0,0.057534246575342465,2607
2026-06-26,MO2607-P-7200.CFE,2026-07-17,PUT,7200.0,5.8,2002.0,2287.0,0.057534246575342465,2607
2026-06-26,MO2607-P-7300.CFE,2026-07-17,PUT,7300.0,7.6,1804.0,1091.0,0.057534246575342465,2607
2026-06-26,MO2607-P-7400.CFE,2026-07-17,PUT,7400.0,10.2,2073.0,3072.0,0.057534246575342465,2607
2026-06-26,MO2607-P-7500.CFE,2026-07-17,PUT,7500.0,13.4,2118.0,3062.0,0.057534246575342465,2607
2026-06-26,MO2607-P-7600.CFE,2026-07-17,PUT,7600.0,17.6,2175.0,3620.0,0.057534246575342465,2607
2026-06-26,MO2607-P-7700.CFE,2026-07-17,PUT,7700.0,23.4,2868.0,3958.0,0.057534246575342465,2607
2026-06-26,MO2607-P-7800.CFE,2026-07-17,PUT,7800.0,31.2,4758.0,4749.0,0.057534246575342465,2607
2026-06-26,MO2607-P-7900.CFE,2026-07-17,PUT,7900.0,41.8,4246.0,3948.0,0.057534246575342465,2607
2026-06-26,MO2607-P-8000.CFE,2026-07-17,PUT,8000.0,56.2,17384.0,9433.0,0.057534246575342465,2607
2026-06-26,MO2607-P-8100.CFE,2026-07-17,PUT,8100.0,72.8,6468.0,4727.0,0.057534246575342465,2607
2026-06-26,MO2607-P-8200.CFE,2026-07-17,PUT,8200.0,94.0,9686.0,4718.0,0.057534246575342465,2607
2026-06-26,MO2607-P-8300.CFE,2026-07-17,PUT,8300.0,122.4,13709.0,5729.0,0.057534246575342465,2607
2026-06-26,MO2607-P-8400.CFE,2026-07-17,PUT,8400.0,157.0,10720.0,4881.0,0.057534246575342465,2607
2026-06-26,MO2607-P-8500.CFE,2026-07-17,PUT,8500.0,199.0,21546.0,5968.0,0.057534246575342465,2607
2026-06-26,MO2607-P-8600.CFE,2026-07-17,PUT,8600.0,245.8,16991.0,5524.0,0.057534246575342465,2607
2026-06-26,MO2607-P-8700.CFE,2026-07-17,PUT,8700.0,304.8,12335.0,4359.0,0.057534246575342465,2607
2026-06-26,MO2607-P-8800.CFE,2026-07-17,PUT,8800.0,369.8,5495.0,3273.0,0.057534246575342465,2607
