TRADE_DT,EXPIRY,EXPIRY_CODE,MODEL,TARGET,TARGET_DELTA,LOG_MONEYNESS,STRIKE,MODEL_IV,ACHIEVED_DELTA,DELTA_ERROR,STATUS
2026-06-10,2026-06-22,2606,QUADRATIC,10CALL,0.1,0.0692541818022728,8747.499799017934,0.29206360086774097,0.10000000007221098,7.221097331200355e-11,OK
2026-06-10,2026-06-22,2606,QUADRATIC,25CALL,0.25,0.03586261734366418,8460.229981517323,0.28266278222797053,0.24999999996299016,3.7009839637391906e-11,OK
2026-06-10,2026-06-22,2606,QUADRATIC,75PUT,-0.25,-0.033607023686170606,7892.450872065755,0.285951195014848,-0.24999999997224204,2.7757962595131858e-11,OK
2026-06-10,2026-06-22,2606,QUADRATIC,90PUT,-0.1,-0.06799309718608862,7625.673475855208,0.29899673251088565,-0.09999999993899326,6.100674132536454e-11,OK
2026-06-10,2026-06-22,2606,QUADRATIC,ATM,,0.0,8162.2,0.2805069838665098,,,OK
2026-06-10,2026-07-17,2607,QUADRATIC,10CALL,0.1,0.11379372847080232,9054.033537517242,0.27001285621043714,0.10000000002307852,2.30785113242149e-11,OK
2026-06-10,2026-07-17,2607,QUADRATIC,25CALL,0.25,0.060609317123889915,8585.081106967722,0.266005579121765,0.2499999999805584,1.9441587228996582e-11,OK
2026-06-10,2026-07-17,2607,QUADRATIC,75PUT,-0.25,-0.0581684051752091,7623.596344090949,0.2914304381399535,-0.2500000000771001,7.710010407890877e-11,OK
2026-06-10,2026-07-17,2607,QUADRATIC,90PUT,-0.1,-0.1286524680852889,7104.754136209097,0.32896808045739867,-0.10000000000056969,5.696831895107834e-13,OK
2026-06-10,2026-07-17,2607,QUADRATIC,ATM,,0.0,8080.2,0.2730459884098997,,,OK
2026-06-10,2026-08-21,2608,QUADRATIC,10CALL,0.1,0.15718390011787417,9440.093604840013,0.2643897357417222,0.09999999996117323,3.8826775128342206e-11,OK
2026-06-10,2026-08-21,2608,QUADRATIC,25CALL,0.25,0.08327599447965624,8767.555123241236,0.2571103308313713,0.250000000063038,6.303801924900654e-11,OK
2026-06-10,2026-08-21,2608,QUADRATIC,75PUT,-0.25,-0.08204646360874161,7431.558036836288,0.30570875797149655,-0.24999999990259042,9.740958040183045e-11,OK
2026-06-10,2026-08-21,2608,QUADRATIC,90PUT,-0.1,-0.21775882387161252,6488.446747091257,0.41262366120312827,-0.09999999990413651,9.586349769552527e-11,OK
2026-06-10,2026-08-21,2608,QUADRATIC,ATM,,0.0,8067.002660517105,0.2703816315688201,,,OK
2026-06-10,2026-09-18,2609,QUADRATIC,10CALL,0.1,0.20743455648422246,9742.00455233214,0.29232095103735767,0.09999999992884459,7.115541489355337e-11,OK
2026-06-10,2026-09-18,2609,QUADRATIC,25CALL,0.25,0.10982415735721589,8836.019598169372,0.2816493217079595,0.25000000006941275,6.941275332295049e-11,OK
2026-06-10,2026-09-18,2609,QUADRATIC,75PUT,-0.25,-0.08903642207384097,7242.568611816223,0.28510370441337785,-0.25000000000250705,2.5070501230572972e-12,OK
2026-06-10,2026-09-18,2609,QUADRATIC,90PUT,-0.1,-0.18822496509552,6558.667000035786,0.2994607505525203,-0.1000000000639418,6.394179630220265e-11,OK
2026-06-10,2026-09-18,2609,QUADRATIC,ATM,,0.0,7917.0,0.27937819275923853,,,OK
2026-06-10,2026-12-18,2612,QUADRATIC,10CALL,0.1,0.28361386442184455,10210.643037286927,0.28413652889261193,0.1000000000402606,4.026060040906998e-11,OK
2026-06-10,2026-12-18,2612,QUADRATIC,25CALL,0.25,0.15477944171428676,8976.375562175372,0.2782573587381463,0.24999999995308067,4.691932953271305e-11,OK
2026-06-10,2026-12-18,2612,QUADRATIC,75PUT,-0.25,-0.1132462431192397,6865.923161251355,0.2752553884851821,-0.25000000002469763,2.4697632827752614e-11,OK
2026-06-10,2026-12-18,2612,QUADRATIC,90PUT,-0.1,-0.23665054512023923,6068.832224344422,0.2780642899510702,-0.10000000009760927,9.76092678905971e-11,OK
2026-06-10,2026-12-18,2612,QUADRATIC,ATM,,0.0,7689.2,0.27500296289726417,,,OK
2026-06-10,2027-03-19,2703,QUADRATIC,10CALL,0.1,0.3284613962173462,10686.74061332199,0.2682888189776894,0.10000000008194336,8.194335487932136e-11,OK
2026-06-10,2027-03-19,2703,QUADRATIC,25CALL,0.25,0.1734269486665726,9151.971590643365,0.2539468950027693,0.24999999996485545,3.514455393371918e-11,OK
2026-06-10,2027-03-19,2703,QUADRATIC,75PUT,-0.25,-0.14123764276504508,6681.247616401519,0.30158032827190223,-0.24999999994237823,5.7621768467797096e-11,OK
2026-06-10,2027-03-19,2703,QUADRATIC,90PUT,-0.1,-0.40144248485565176,5150.531416083429,0.4186395919179553,-0.099999999930833,6.916700545644971e-11,OK
2026-06-10,2027-03-19,2703,QUADRATIC,ATM,,0.0,7694.781576723682,0.26748152161293626,,,OK
2026-06-11,2026-06-22,2606,QUADRATIC,10CALL,0.1,0.06465702527761462,8669.18727371345,0.28517209867319115,0.10000000001675409,1.6754084231074273e-11,OK
2026-06-11,2026-06-22,2606,QUADRATIC,25CALL,0.25,0.033399983525276185,8402.40525371728,0.2756164210799934,0.24999999998338007,1.661992765633613e-11,OK
2026-06-11,2026-06-22,2606,QUADRATIC,75PUT,-0.25,-0.031333120316267046,7875.722296913026,0.2776632500689386,-0.2500000000823644,8.236439308362264e-11,OK
2026-06-11,2026-06-22,2606,QUADRATIC,90PUT,-0.1,-0.0631208383440972,7629.308275905242,0.2894506679442057,-0.1000000000193232,1.9323195821208117e-11,OK
2026-06-11,2026-06-22,2606,QUADRATIC,ATM,,0.0,8126.4,0.2729947708346563,,,OK
2026-06-11,2026-07-17,2607,QUADRATIC,10CALL,0.1,0.11402494859695433,9021.158915642887,0.2742713323586059,0.09999999992674179,7.325821893555684e-11,OK
2026-06-11,2026-07-17,2607,QUADRATIC,25CALL,0.25,0.060131401956081396,8547.845492969314,0.26765488898905687,0.2499999999996951,3.048949981376836e-13,OK
2026-06-11,2026-07-17,2607,QUADRATIC,75PUT,-0.25,-0.05736863410472875,7600.235441877652,0.2910525017049824,-0.2500000000017532,1.753208689336816e-12,OK
2026-06-11,2026-07-17,2607,QUADRATIC,90PUT,-0.1,-0.1271794052124022,7087.75363671701,0.32951267165796005,-0.100000000048413,4.841299583446812e-11,OK
2026-06-11,2026-07-17,2607,QUADRATIC,ATM,,0.0,8049.0,0.2731499078654928,,,OK
2026-06-11,2026-08-21,2608,QUADRATIC,10CALL,0.1,0.15945795822143555,9418.386813575598,0.26992850442875976,0.1000000000786037,7.860369299894643e-11,OK
2026-06-11,2026-08-21,2608,QUADRATIC,25CALL,0.25,0.08464610517024995,8739.491171939566,0.2628499995030429,0.25000000008099993,8.099992898635833e-11,OK
2026-06-11,2026-08-21,2608,QUADRATIC,75PUT,-0.25,-0.08359011912345873,7386.217365312762,0.3143778146497828,-0.24999999995485195,4.514805196365046e-11,OK
2026-06-11,2026-08-21,2608,QUADRATIC,90PUT,-0.1,-0.2244051752090454,6416.037332988114,0.42929031016218017,-0.10000000006169174,6.169173505377046e-11,OK
2026-06-11,2026-08-21,2608,QUADRATIC,ATM,,0.0,8030.171334165508,0.27710468487063566,,,OK
2026-06-11,2026-09-18,2609,QUADRATIC,10CALL,0.1,0.21002827143669128,9729.8004592042,0.2972638571820447,0.09999999999885509,1.1449174941446927e-12,OK
2026-06-11,2026-09-18,2609,QUADRATIC,25CALL,0.25,0.11052703511714937,8808.279680088526,0.2847046319224536,0.2499999999948233,5.176692408070949e-12,OK
2026-06-11,2026-09-18,2609,QUADRATIC,75PUT,-0.25,-0.08892010331153856,7215.597579874475,0.2860945030806706,-0.24999999996872363,3.127637038247144e-11,OK
2026-06-11,2026-09-18,2609,QUADRATIC,90PUT,-0.1,-0.18759670662879935,6537.588784698388,0.29988866737587405,-0.10000000005727627,5.727626706253375e-11,OK
2026-06-11,2026-09-18,2609,QUADRATIC,ATM,,0.0,7886.6,0.28109615193118564,,,OK
2026-06-11,2026-12-18,2612,QUADRATIC,10CALL,0.1,0.2851906681060792,10188.717470900703,0.28635229085499037,0.10000000003899484,3.899483513869484e-11,OK
2026-06-11,2026-12-18,2612,QUADRATIC,25CALL,0.25,0.1560293334722519,8954.172664513362,0.28096871617357716,0.2499999999602883,3.97117061456953e-11,OK
2026-06-11,2026-12-18,2612,QUADRATIC,75PUT,-0.25,-0.11378364348411547,6836.7103036520375,0.2775490220045799,-0.2499999999799097,2.009029054228506e-11,OK
2026-06-11,2026-12-18,2612,QUADRATIC,90PUT,-0.1,-0.23721281409263612,6042.860518259787,0.2795134757110771,-0.10000000006132903,6.132902519162542e-11,OK
2026-06-11,2026-12-18,2612,QUADRATIC,ATM,,0.0,7660.6,0.2777004096369202,,,OK
2026-06-11,2027-03-19,2703,QUADRATIC,10CALL,0.1,0.33891420817375184,10749.728072820551,0.2766290633772908,0.09999999998998778,1.0012227158462395e-11,OK
2026-06-11,2027-03-19,2703,QUADRATIC,25CALL,0.25,0.1741744385957718,9116.998965415767,0.25534733300522366,0.25000000000937744,9.377443266345153e-12,OK
2026-06-11,2027-03-19,2703,QUADRATIC,75PUT,-0.25,-0.14189563417434684,6646.368507134433,0.30396909917706083,-0.25000000001849615,1.8496149056801414e-11,OK
2026-06-11,2027-03-19,2703,QUADRATIC,90PUT,-0.1,-0.4217045993804931,5024.176958354035,0.4451553526223352,-0.0999999999670412,3.2958802353988403e-11,OK
2026-06-11,2027-03-19,2703,QUADRATIC,ATM,,0.0,7659.649691513865,0.2675933767054158,,,OK
2026-06-12,2026-06-22,2606,QUADRATIC,10CALL,0.1,0.056913336455822,8676.837948536015,0.263854610708956,0.1000000000926883,9.268828760067294e-11,OK
2026-06-12,2026-06-22,2606,QUADRATIC,25CALL,0.25,0.02962925341725349,8443.29881937558,0.25738897626091894,0.25000000004575257,4.575256840055886e-11,OK
2026-06-12,2026-06-22,2606,QUADRATIC,75PUT,-0.25,-0.02825129327178004,7968.470290407315,0.26157240179218966,-0.25000000009366624,9.366624142970181e-11,OK
2026-06-12,2026-06-22,2606,QUADRATIC,90PUT,-0.1,-0.05679507446289068,7744.235496805754,0.272593229917589,-0.10000000002049363,2.0493620689343572e-11,OK
2026-06-12,2026-06-22,2606,QUADRATIC,ATM,,0.0,8196.8,0.25649092048479194,,,OK
2026-06-12,2026-07-17,2607,QUADRATIC,10CALL,0.1,0.11021740555763244,9069.27500719867,0.2691523271376705,0.10000000006278037,6.278036424056666e-11,OK
2026-06-12,2026-07-17,2607,QUADRATIC,25CALL,0.25,0.05784507673978806,8606.519513804566,0.26167244803827305,0.2500000000381871,3.818712013270442e-11,OK
2026-06-12,2026-07-17,2607,QUADRATIC,75PUT,-0.25,-0.05405581486225133,7695.371986578489,0.2768706077772405,-0.25000000004656625,4.6566250855306635e-11,OK
2026-06-12,2026-07-17,2607,QUADRATIC,90PUT,-0.1,-0.11596021258831013,7233.439937928126,0.3035282213576255,-0.09999999998962798,1.0372022685167792e-11,OK
2026-06-12,2026-07-17,2607,QUADRATIC,ATM,,0.0,8122.8,0.26422508723796173,,,OK
2026-06-12,2026-08-21,2608,QUADRATIC,10CALL,0.1,0.15987813055515293,9474.529021590342,0.27253093509257315,0.10000000002636143,2.636142693024368e-11,OK
2026-06-12,2026-08-21,2608,QUADRATIC,25CALL,0.25,0.0838849277496338,8781.20673409423,0.2625032775971856,0.2500000000898888,8.988881861071718e-11,OK
2026-06-12,2026-08-21,2608,QUADRATIC,75PUT,-0.25,-0.07706118559837348,7475.774501092283,0.2889684800811961,-0.2499999999182281,8.177189481095581e-11,OK
2026-06-12,2026-08-21,2608,QUADRATIC,90PUT,-0.1,-0.17917052268981926,6750.107218659865,0.33935882096999254,-0.10000000009201446,9.20144516136645e-11,OK
2026-06-12,2026-08-21,2608,QUADRATIC,ATM,,0.0,8074.645051677579,0.26821068582185437,,,OK
2026-06-12,2026-09-18,2609,QUADRATIC,10CALL,0.1,0.20720409488677982,9790.937372123213,0.29496853393318084,0.10000000005552298,5.5522975106470085e-11,OK
2026-06-12,2026-09-18,2609,QUADRATIC,25CALL,0.25,0.10947079384326935,8879.310422225555,0.283653103792687,0.2500000000113337,1.133371174688591e-11,OK
2026-06-12,2026-09-18,2609,QUADRATIC,75PUT,-0.25,-0.08806877398490891,7287.673293921886,0.2843920474889585,-0.2500000000805337,8.053369082716699e-11,OK
2026-06-12,2026-09-18,2609,QUADRATIC,90PUT,-0.1,-0.1845861046314239,6617.164800616611,0.29624128081787604,-0.09999999996757127,3.242874024866893e-11,OK
2026-06-12,2026-09-18,2609,QUADRATIC,ATM,,0.0,7958.6,0.28016017593980413,,,OK
2026-06-12,2026-12-18,2612,QUADRATIC,10CALL,0.1,0.2822621579170227,10257.58715432526,0.28435956411333474,0.10000000005508104,5.5081036953730234e-11,OK
2026-06-12,2026-12-18,2612,QUADRATIC,25CALL,0.25,0.15475751256942746,9029.644488363474,0.2796698270104635,0.249999999928792,7.120801170934499e-11,OK
2026-06-12,2026-12-18,2612,QUADRATIC,75PUT,-0.25,-0.11332039308547961,6906.307268392338,0.2768892827933662,-0.2500000000658299,6.582989708903142e-11,OK
2026-06-12,2026-12-18,2612,QUADRATIC,90PUT,-0.1,-0.23610863709449764,6108.289889957856,0.2788197287359305,-0.10000000008342844,8.34284308304234e-11,OK
2026-06-12,2026-12-18,2612,QUADRATIC,ATM,,0.0,7735.0,0.27689389121185476,,,OK
2026-06-12,2027-03-19,2703,QUADRATIC,10CALL,0.1,0.32947177672386174,10707.678216577702,0.2700003121875353,0.10000000002273383,2.2733828708432213e-11,OK
2026-06-12,2027-03-19,2703,QUADRATIC,25CALL,0.25,0.1781902391910553,9204.380729046767,0.26093540667497545,0.2499999999829661,1.7033902066643236e-11,OK
2026-06-12,2027-03-19,2703,QUADRATIC,75PUT,-0.25,-0.13729162752628316,6714.018608879846,0.29148871169543444,-0.2500000000263539,2.6353919047039653e-11,OK
2026-06-12,2027-03-19,2703,QUADRATIC,90PUT,-0.1,-0.34112576484680157,5475.937713376051,0.3467815811426279,-0.10000000007678411,7.678410685052484e-11,OK
2026-06-12,2027-03-19,2703,QUADRATIC,ATM,,0.0,7702.071338879278,0.2699760097455096,,,OK
2026-06-15,2026-06-22,2606,QUADRATIC,10CALL,0.1,0.053461988985538486,8940.631647690874,0.2965229757348499,0.09999999994678252,5.3217485973533485e-11,OK
2026-06-15,2026-06-22,2606,QUADRATIC,25CALL,0.25,0.02830702990293503,8718.535544835911,0.29426098971477527,0.2500000000141898,1.4189815988885357e-11,OK
2026-06-15,2026-06-22,2606,QUADRATIC,75PUT,-0.25,-0.027733663260936757,8243.38110921018,0.30667073204449374,-0.25000000009196544,9.19654352671273e-11,OK
2026-06-15,2026-06-22,2606,QUADRATIC,90PUT,-0.1,-0.05617716795206075,8012.213651261177,0.32218427527198146,-0.09999999990125366,9.874634443463037e-11,OK
2026-06-15,2026-06-22,2606,QUADRATIC,ATM,,0.0,8475.2,0.2975188575770898,,,OK
2026-06-15,2026-07-17,2607,QUADRATIC,10CALL,0.1,0.10620863199234007,9345.033426609327,0.27153620423770464,0.09999999996126804,3.873196208203922e-11,OK
2026-06-15,2026-07-17,2607,QUADRATIC,25CALL,0.25,0.056341889619827265,8890.455410395747,0.26689064801840207,0.2499999999645581,3.544189941528941e-11,OK
2026-06-15,2026-07-17,2607,QUADRATIC,75PUT,-0.25,-0.052516288638114965,7973.4725234941,0.280683376726096,-0.2499999999860037,1.3996304115693192e-11,OK
2026-06-15,2026-07-17,2607,QUADRATIC,90PUT,-0.1,-0.1102997245788573,7525.796568270777,0.3013428492842204,-0.10000000003051301,3.05130087863148e-11,OK
2026-06-15,2026-07-17,2607,QUADRATIC,ATM,,0.0,8403.4,0.2699307990273561,,,OK
2026-06-15,2026-08-21,2608,QUADRATIC,10CALL,0.1,0.18254260301589964,9710.979643193617,0.31613913227286106,0.10000000008997752,8.997751155259692e-11,OK
2026-06-15,2026-08-21,2608,QUADRATIC,25CALL,0.25,0.10250023841857911,8963.984284431079,0.32266765504519895,0.25000000006839623,6.83962331216037e-11,OK
2026-06-15,2026-08-21,2608,QUADRATIC,75PUT,-0.25,-0.06766338300704963,7561.360855432766,0.25574050639627194,-0.24999999993299818,6.700182075825012e-11,OK
2026-06-15,2026-08-21,2608,QUADRATIC,90PUT,-0.1,-0.1149836074709891,7211.889307607625,0.21759661679405015,-0.10000000005040095,5.040094730457412e-11,OK
2026-06-15,2026-08-21,2608,QUADRATIC,ATM,,0.0,8090.694420884009,0.2955163597258481,,,OK
2026-06-15,2026-09-18,2609,QUADRATIC,10CALL,0.1,0.20298277640342716,10100.058510882067,0.29379154747116376,0.10000000006066233,6.06623223875502e-11,OK
2026-06-15,2026-09-18,2609,QUADRATIC,25CALL,0.25,0.1063728013038635,9169.944573194995,0.2806254424340262,0.24999999994739333,5.260666902096034e-11,OK
2026-06-15,2026-09-18,2609,QUADRATIC,75PUT,-0.25,-0.08690924417972551,7558.321913235655,0.2844663190551808,-0.2500000000093536,9.353573471315713e-12,OK
2026-06-15,2026-09-18,2609,QUADRATIC,90PUT,-0.1,-0.1851498756408691,6851.095489369189,0.30184539402545374,-0.10000000006167412,6.167411026325453e-11,OK
2026-06-15,2026-09-18,2609,QUADRATIC,ATM,,0.0,8244.6,0.2777594875372326,,,OK
2026-06-15,2026-12-18,2612,QUADRATIC,10CALL,0.1,0.27712503218650814,10571.274131446371,0.281767845511011,0.10000000000251037,2.510366914343365e-12,OK
2026-06-15,2026-12-18,2612,QUADRATIC,25CALL,0.25,0.15113340950012205,9319.870298849886,0.2760331128117017,0.24999999994279132,5.720868223590969e-11,OK
2026-06-15,2026-12-18,2612,QUADRATIC,75PUT,-0.25,-0.11297561287879931,7156.633506806184,0.27802698618958455,-0.25000000005841844,5.841843675469249e-11,OK
2026-06-15,2026-12-18,2612,QUADRATIC,90PUT,-0.1,-0.23969984459877008,6304.826543339877,0.28572108622105746,-0.09999999991991691,8.008309293483507e-11,OK
2026-06-15,2026-12-18,2612,QUADRATIC,ATM,,0.0,8012.6,0.2748514192571643,,,OK
2026-06-15,2027-03-19,2703,QUADRATIC,10CALL,0.1,0.3763747942447662,10020.023614676076,0.3067073439597171,0.1000000000518635,5.186349960606407e-11,OK
2026-06-15,2027-03-19,2703,QUADRATIC,25CALL,0.25,0.302431953072548,9305.844198515419,0.41105972963448845,0.25000000000725614,7.256140133193867e-12,OK
2026-06-15,2027-03-19,2703,QUADRATIC,75PUT,-0.25,-0.08241989609599099,6333.105790691019,0.15863203369145235,-0.24999999996574582,3.425418282354542e-11,OK
2026-06-15,2027-03-19,2703,QUADRATIC,90PUT,-0.1,-0.10628315451741205,6183.766201978532,0.09903511808071162,-0.10000000004967094,4.9670934032519654e-11,OK
2026-06-15,2027-03-19,2703,QUADRATIC,ATM,,0.0,6877.1935753208345,0.3250015310591329,,,OK
2026-06-16,2026-06-22,2606,QUADRATIC,10CALL,0.1,0.046740166664123534,9014.022323107118,0.2805558992048203,0.10000000003551691,3.551690885839065e-11,OK
2026-06-16,2026-06-22,2606,QUADRATIC,25CALL,0.25,0.025280534267425537,8822.645500055136,0.28471308733760536,0.2500000000145091,1.4509116130767552e-11,OK
2026-06-16,2026-06-22,2606,QUADRATIC,75PUT,-0.25,-0.025843751609325432,8382.92989183179,0.30795035432085155,-0.24999999996880568,3.119432490095164e-11,OK
2026-06-16,2026-06-22,2606,QUADRATIC,90PUT,-0.1,-0.052991758227348376,8158.411458873077,0.32792498378606033,-0.100000000016541,1.6540990799285282e-11,OK
2026-06-16,2026-06-22,2606,QUADRATIC,ATM,,0.0,8602.4,0.2938561709871773,,,OK
2026-06-16,2026-07-17,2607,QUADRATIC,10CALL,0.1,0.10770025408267975,9493.07423537265,0.2796348593601873,0.10000000003723475,3.723474306660535e-11,OK
2026-06-16,2026-07-17,2607,QUADRATIC,25CALL,0.25,0.05670462042093277,9021.105352766948,0.2728029951542394,0.2500000000081664,8.166411991084033e-12,OK
2026-06-16,2026-07-17,2607,QUADRATIC,75PUT,-0.25,-0.0527495088577271,8085.826724714404,0.28651491770721477,-0.24999999997247707,2.7522928380818712e-11,OK
2026-06-16,2026-07-17,2607,QUADRATIC,90PUT,-0.1,-0.11159431350231158,7623.746665886559,0.3098882414582815,-0.10000000002903754,2.9037536264375774e-11,OK
2026-06-16,2026-07-17,2607,QUADRATIC,ATM,,0.0,8523.8,0.2750737896475041,,,OK
2026-06-16,2026-08-21,2608,QUADRATIC,10CALL,0.1,0.19960733282566073,10030.978145191859,0.34675183535056603,0.10000000001357277,1.3572767909586503e-11,OK
2026-06-16,2026-08-21,2608,QUADRATIC,25CALL,0.25,0.10161010593175888,9094.60055917504,0.32250576590311936,0.250000000018904,1.8903989484897465e-11,OK
2026-06-16,2026-08-21,2608,QUADRATIC,75PUT,-0.25,-0.06958625328540805,7663.620583088863,0.26571520705916774,-0.2499999999223137,7.768630183591085e-11,OK
2026-06-16,2026-08-21,2608,QUADRATIC,90PUT,-0.1,-0.12675640499591814,7237.778927417565,0.2426612142891008,-0.0999999999617632,3.82368026130564e-11,OK
2026-06-16,2026-08-21,2608,QUADRATIC,ATM,,0.0,8215.895770187095,0.29101342921701884,,,OK
2026-06-16,2026-09-18,2609,QUADRATIC,10CALL,0.1,0.21006876254081724,10300.686399596105,0.3050980869968091,0.09999999990443847,9.556153091061503e-11,OK
2026-06-16,2026-09-18,2609,QUADRATIC,25CALL,0.25,0.10894867539405821,9310.012618009318,0.28832192038176746,0.24999999998795477,1.2045225927792558e-11,OK
2026-06-16,2026-09-18,2609,QUADRATIC,75PUT,-0.25,-0.08805355834960923,7645.278080321336,0.2902509163038645,-0.24999999996975478,3.024522299277521e-11,OK
2026-06-16,2026-09-18,2609,QUADRATIC,90PUT,-0.1,-0.18818785309791558,6916.804725439835,0.30876634122998153,-0.10000000009033413,9.033412906589433e-11,OK
2026-06-16,2026-09-18,2609,QUADRATIC,ATM,,0.0,8349.0,0.2837350001595823,,,OK
2026-06-16,2026-12-18,2612,QUADRATIC,10CALL,0.1,0.28587163257598885,10793.507969858329,0.29081770072476565,0.0999999999036654,9.633460695823715e-11,OK
2026-06-16,2026-12-18,2612,QUADRATIC,25CALL,0.25,0.15471952784061432,9466.816981982245,0.282573582891014,0.2499999999388467,6.115330464240287e-11,OK
2026-06-16,2026-12-18,2612,QUADRATIC,75PUT,-0.25,-0.11324957776069629,7241.465689067222,0.27957735275934464,-0.25000000003100387,3.1003866141077197e-11,OK
2026-06-16,2026-12-18,2612,QUADRATIC,90PUT,-0.1,-0.23821018719673157,6390.822773929723,0.28453766864546687,-0.10000000003890208,3.890207600498741e-11,OK
2026-06-16,2026-12-18,2612,QUADRATIC,ATM,,0.0,8109.8,0.2785748976956531,,,OK
2026-06-16,2027-03-19,2703,QUADRATIC,10CALL,0.1,0.36859413671493535,10096.219197588705,0.301446644757589,0.1000000000722462,7.224619513745978e-11,OK
2026-06-16,2027-03-19,2703,QUADRATIC,25CALL,0.25,0.2989502799510956,9417.005589947037,0.40787267711267683,0.24999999996211933,3.788067082233226e-11,OK
2026-06-16,2027-03-19,2703,QUADRATIC,75PUT,-0.25,-0.0928905164301394,6364.122529006723,0.18218891497099327,-0.25000000000274153,2.7415292258581303e-12,OK
2026-06-16,2027-03-19,2703,QUADRATIC,90PUT,-0.1,-0.12062536853551854,6190.039770545438,0.1131573845248259,-0.10000000006839437,6.839435962024965e-11,OK
2026-06-16,2027-03-19,2703,QUADRATIC,ATM,,0.0,6983.616321040431,0.3623035420478031,,,OK
2026-06-17,2026-06-22,2606,QUADRATIC,10CALL,0.1,0.04072880885004998,9056.447696196054,0.2682738181833909,0.09999999998133115,1.8668858126069665e-11,OK
2026-06-17,2026-06-22,2606,QUADRATIC,25CALL,0.25,0.022259080260992048,8890.712815809153,0.2754469985421001,0.25000000019004115,1.9004114948373285e-10,OK
2026-06-17,2026-06-22,2606,QUADRATIC,75PUT,-0.25,-0.023357846319675468,8494.25711383545,0.3039718590330612,-0.2500000000801719,8.017192465459289e-11,OK
2026-06-17,2026-06-22,2606,QUADRATIC,90PUT,-0.1,-0.04815621590614323,8286.203740701987,0.3259345131579921,-0.09999999994688817,5.3111834374952593e-11,OK
2026-06-17,2026-06-22,2606,QUADRATIC,ATM,,0.0,8695.0,0.2874436537503436,,,OK
2026-06-17,2026-07-17,2607,QUADRATIC,10CALL,0.1,0.1102138069868088,9615.442371790394,0.29068357866907213,0.1000000000041458,4.1457948185552596e-12,OK
2026-06-17,2026-07-17,2607,QUADRATIC,25CALL,0.25,0.057231198310852056,9119.251951068018,0.279738568191326,0.2500000000788843,7.888428799063263e-11,OK
2026-06-17,2026-07-17,2607,QUADRATIC,75PUT,-0.25,-0.052296234011650136,8173.198663169699,0.2885571525170323,-0.24999999993187105,6.81289469284252e-11,OK
2026-06-17,2026-07-17,2607,QUADRATIC,90PUT,-0.1,-0.10996515250205981,7715.1924236413815,0.31023409175881894,-0.09999999992066576,7.93342475047254e-11,OK
2026-06-17,2026-07-17,2607,QUADRATIC,ATM,,0.0,8612.0,0.27905910035630865,,,OK
2026-06-17,2026-08-21,2608,QUADRATIC,10CALL,0.1,0.20274382162094118,10137.905474301577,0.35460596361119273,0.10000000003287778,3.2877769950978575e-11,OK
2026-06-17,2026-08-21,2608,QUADRATIC,25CALL,0.25,0.10562727296352385,9199.64473408678,0.33668759223100936,0.25000000008774315,8.774314608217537e-11,OK
2026-06-17,2026-08-21,2608,QUADRATIC,75PUT,-0.25,-0.07105338954925546,7709.737998306886,0.27396543059405043,-0.2500000000241004,2.410038835165551e-11,OK
2026-06-17,2026-08-21,2608,QUADRATIC,90PUT,-0.1,-0.12738965594768514,7287.408082332362,0.24579124446536293,-0.0999999999085491,9.145090240636478e-11,OK
2026-06-17,2026-08-21,2608,QUADRATIC,ATM,,0.0,8277.471890042321,0.30386322384843406,,,OK
2026-06-17,2026-09-18,2609,QUADRATIC,10CALL,0.1,0.2054688119888306,10371.310228639633,0.30036786561172424,0.09999999996573425,3.426575689857714e-11,OK
2026-06-17,2026-09-18,2609,QUADRATIC,25CALL,0.25,0.10824108797311782,9410.401670993459,0.2881413806569979,0.24999999997641512,2.3584884045746435e-11,OK
2026-06-17,2026-09-18,2609,QUADRATIC,75PUT,-0.25,-0.08951623892784105,7721.883502847605,0.29733192921506824,-0.24999999996789474,3.210526289265658e-11,OK
2026-06-17,2026-09-18,2609,QUADRATIC,90PUT,-0.1,-0.19395276618003843,6956.119557887414,0.3206116211904636,-0.09999999995080142,4.919858964669288e-11,OK
2026-06-17,2026-09-18,2609,QUADRATIC,ATM,,0.0,8445.0,0.2875147149137692,,,OK
2026-06-17,2026-12-18,2612,QUADRATIC,10CALL,0.1,0.2825920720100402,10879.150616722,0.2884879777962521,0.09999999992178828,7.821172876010252e-11,OK
2026-06-17,2026-12-18,2612,QUADRATIC,25CALL,0.25,0.15112965631484987,9538.972300749756,0.2775023241485623,0.24999999994940614,5.0593862432890546e-11,OK
2026-06-17,2026-12-18,2612,QUADRATIC,75PUT,-0.25,-0.11285624873638145,7325.781578282406,0.2791377958541233,-0.250000000012946,1.2945977623246563e-11,OK
2026-06-17,2026-12-18,2612,QUADRATIC,90PUT,-0.1,-0.24299394297599797,6431.84964219021,0.2915861020237598,-0.0999999999267072,7.329280238277391e-11,OK
2026-06-17,2026-12-18,2612,QUADRATIC,ATM,,0.0,8201.0,0.27456720244403426,,,OK
2026-06-17,2027-03-19,2703,QUADRATIC,10CALL,0.1,0.36304193484783176,10115.567998946219,0.29782363177690563,0.0999999999950768,4.92320073597341e-12,OK
