TRADE_DT,EXPIRY,EXPIRY_CODE,TAU,FORWARD,RISK_FREE_RATE,MODEL,N_SAMPLES,a,b,c,RMSE,FIT_STATUS
2026-06-08,2026-08-21,2608,0.20273972602739726,7947.851448203917,0.015,QUADRATIC,23,0.2822209388878726,-0.20795472493036268,2.800832030410874,0.0031065665883999584,QUADRATIC
2026-06-08,2026-09-18,2609,0.27945205479452057,7843.2,0.015,QUADRATIC,20,0.27894895347751353,-0.015173030144072175,0.9602280437874539,0.0019978809952879493,QUADRATIC
2026-06-08,2026-12-18,2612,0.5287671232876713,7630.0,0.015,QUADRATIC,19,0.2745391592607995,0.01641262712025726,0.26890556708444885,0.0026129141823350074,QUADRATIC
2026-06-08,2027-03-19,2703,0.7780821917808219,7581.128142860423,0.015,QUADRATIC,18,0.2672089948277916,-0.10516933604935477,0.9010010409498153,0.005351725305752819,QUADRATIC
2026-06-09,2026-06-22,2606,0.03561643835616438,8233.4,0.015,QUADRATIC,41,0.2713669333465301,-0.06217964770738238,5.949366873726936,0.03154558303478231,QUADRATIC
2026-06-09,2026-07-17,2607,0.10410958904109589,8153.8,0.015,QUADRATIC,28,0.26516865164714865,-0.20232136792791383,3.7951397309366195,0.002567543825491216,QUADRATIC
2026-06-09,2026-08-21,2608,0.2,8183.208726445433,0.015,QUADRATIC,26,0.2634790143822669,-0.33099999929220947,3.7013595345409094,0.012033088201268494,QUADRATIC
2026-06-09,2026-09-18,2609,0.27671232876712326,7993.0,0.015,QUADRATIC,20,0.2752939035824892,-0.026025168194724446,0.883800859154482,0.003504592876319875,QUADRATIC
2026-06-09,2026-12-18,2612,0.5260273972602739,7764.4,0.015,QUADRATIC,19,0.27189495649726053,0.015231109073293836,0.16088919990732298,0.005005821822113724,QUADRATIC
2026-06-09,2027-03-19,2703,0.7753424657534247,7805.625756754176,0.015,QUADRATIC,18,0.26443189491943,-0.16793566636803547,0.9639286773242663,0.012217045122790324,QUADRATIC
2026-06-10,2026-06-22,2606,0.03287671232876712,8162.2,0.015,QUADRATIC,41,0.2805069838665098,-0.05454757215117767,6.394416782609284,0.036068892814027434,QUADRATIC
2026-06-10,2026-07-17,2607,0.10136986301369863,8080.2,0.015,QUADRATIC,28,0.2730459884098997,-0.21816199878708237,3.3658682187158075,0.0027710226544341242,QUADRATIC
2026-06-10,2026-08-21,2608,0.19726027397260273,8067.002660517105,0.015,QUADRATIC,26,0.2703816315688201,-0.29597846539332473,3.2809743921955223,0.008535412120209833,QUADRATIC
2026-06-10,2026-09-18,2609,0.273972602739726,7917.0,0.015,QUADRATIC,20,0.27937819275923853,-0.026254713614933256,0.8547190247346562,0.003616070297368094,QUADRATIC
2026-06-10,2026-12-18,2612,0.5232876712328767,7689.2,0.015,QUADRATIC,19,0.27500296289726417,0.007596715744500063,0.1735282854561281,0.0052027141674469875,QUADRATIC
2026-06-10,2027-03-19,2703,0.7726027397260274,7694.781576723682,0.015,QUADRATIC,18,0.26748152161293626,-0.16809240211389703,1.0384795238249556,0.014334753400674752,QUADRATIC
2026-06-11,2026-06-22,2606,0.030136986301369864,8126.4,0.015,QUADRATIC,41,0.2729947708346563,-0.03888296055876994,7.028477813606725,0.03905742799996644,QUADRATIC
2026-06-11,2026-07-17,2607,0.09863013698630137,8049.0,0.015,QUADRATIC,28,0.2731499078654928,-0.20431736073440415,3.756235244723029,0.0024437837085365785,QUADRATIC
2026-06-11,2026-08-21,2608,0.19452054794520549,8030.171334165508,0.015,QUADRATIC,26,0.27710468487063566,-0.30802433731845325,3.298935356766606,0.010786479179437059,QUADRATIC
2026-06-11,2026-09-18,2609,0.27123287671232876,7886.6,0.015,QUADRATIC,20,0.28109615193118564,-0.016595151978099687,0.8910596714811347,0.0034772874440537247,QUADRATIC
2026-06-11,2026-12-18,2612,0.5205479452054794,7660.6,0.015,QUADRATIC,19,0.2777004096369202,0.009602917798585069,0.1454063303811868,0.0040587838153547185,QUADRATIC
2026-06-11,2027-03-19,2703,0.7698630136986301,7659.649691513865,0.015,QUADRATIC,18,0.2675933767054158,-0.17283231213236974,1.1772477955367011,0.009971171228833321,QUADRATIC
2026-06-12,2026-06-22,2606,0.0273972602739726,8196.8,0.015,QUADRATIC,41,0.25649092048479194,-0.07728055945780188,7.262439268053566,0.04226371831182252,QUADRATIC
2026-06-12,2026-07-17,2607,0.0958904109589041,8122.8,0.015,QUADRATIC,28,0.26422508723796173,-0.14224536282288708,3.392387922819391,0.00283403105813508,QUADRATIC
2026-06-12,2026-08-21,2608,0.1917808219178082,8074.645051677579,0.015,QUADRATIC,26,0.26821068582185437,-0.17297106563968612,2.5018206707814707,0.003661494035111523,QUADRATIC
2026-06-12,2026-09-18,2609,0.2684931506849315,7958.6,0.015,QUADRATIC,20,0.28016017593980413,-0.012403763210418695,0.8095521479042553,0.0040186303566900694,QUADRATIC
2026-06-12,2026-12-18,2612,0.5178082191780822,7735.0,0.015,QUADRATIC,19,0.27689389121185476,0.007605842275425656,0.13351833522712728,0.004392108050229599,QUADRATIC
