date,DAILY_FIRST_DELTA,CUMULATIVE_FIRST_DELTA,DAILY_SECOND_DELTA_DELTA,CUMULATIVE_SECOND_DELTA_DELTA,DAILY_FIRST_SMILE_ROLL,CUMULATIVE_FIRST_SMILE_ROLL,DAILY_SECOND_SMILE_ROLL_SMILE_ROLL,CUMULATIVE_SECOND_SMILE_ROLL_SMILE_ROLL,DAILY_FIRST_ATM,CUMULATIVE_FIRST_ATM,DAILY_SECOND_ATM_ATM,CUMULATIVE_SECOND_ATM_ATM,DAILY_FIRST_SKEW,CUMULATIVE_FIRST_SKEW,DAILY_SECOND_SKEW_SKEW,CUMULATIVE_SECOND_SKEW_SKEW,DAILY_FIRST_CURV,CUMULATIVE_FIRST_CURV,DAILY_SECOND_CURV_CURV,CUMULATIVE_SECOND_CURV_CURV,DAILY_FIRST_TAU,CUMULATIVE_FIRST_TAU,DAILY_SECOND_TAU_TAU,CUMULATIVE_SECOND_TAU_TAU,DAILY_FIRST_R,CUMULATIVE_FIRST_R,DAILY_SECOND_R_R,CUMULATIVE_SECOND_R_R,DAILY_CROSS_DELTA_SMILE_ROLL,CUMULATIVE_CROSS_DELTA_SMILE_ROLL,DAILY_CROSS_DELTA_ATM,CUMULATIVE_CROSS_DELTA_ATM,DAILY_CROSS_DELTA_SKEW,CUMULATIVE_CROSS_DELTA_SKEW,DAILY_CROSS_DELTA_CURV,CUMULATIVE_CROSS_DELTA_CURV,DAILY_CROSS_DELTA_TAU,CUMULATIVE_CROSS_DELTA_TAU,DAILY_CROSS_DELTA_R,CUMULATIVE_CROSS_DELTA_R,DAILY_CROSS_SMILE_ROLL_ATM,CUMULATIVE_CROSS_SMILE_ROLL_ATM,DAILY_CROSS_SMILE_ROLL_SKEW,CUMULATIVE_CROSS_SMILE_ROLL_SKEW,DAILY_CROSS_SMILE_ROLL_CURV,CUMULATIVE_CROSS_SMILE_ROLL_CURV,DAILY_CROSS_SMILE_ROLL_TAU,CUMULATIVE_CROSS_SMILE_ROLL_TAU,DAILY_CROSS_SMILE_ROLL_R,CUMULATIVE_CROSS_SMILE_ROLL_R,DAILY_CROSS_ATM_SKEW,CUMULATIVE_CROSS_ATM_SKEW,DAILY_CROSS_ATM_CURV,CUMULATIVE_CROSS_ATM_CURV,DAILY_CROSS_ATM_TAU,CUMULATIVE_CROSS_ATM_TAU,DAILY_CROSS_ATM_R,CUMULATIVE_CROSS_ATM_R,DAILY_CROSS_SKEW_CURV,CUMULATIVE_CROSS_SKEW_CURV,DAILY_CROSS_SKEW_TAU,CUMULATIVE_CROSS_SKEW_TAU,DAILY_CROSS_SKEW_R,CUMULATIVE_CROSS_SKEW_R,DAILY_CROSS_CURV_TAU,CUMULATIVE_CROSS_CURV_TAU,DAILY_CROSS_CURV_R,CUMULATIVE_CROSS_CURV_R,DAILY_CROSS_TAU_R,CUMULATIVE_CROSS_TAU_R,DAILY_MODEL_PNL,CUMULATIVE_MODEL_PNL,DAILY_MARKET_PNL,CUMULATIVE_MARKET_PNL,DAILY_ACTUAL_PNL_AFTER_FEES,CUMULATIVE_ACTUAL_PNL_AFTER_FEES,DAILY_FEE_PNL,CUMULATIVE_FEE_PNL,DAILY_MODEL_RESIDUAL,CUMULATIVE_MODEL_RESIDUAL,DAILY_TOTAL_RESIDUAL,CUMULATIVE_TOTAL_RESIDUAL,DAILY_MARKET_NOISE,CUMULATIVE_MARKET_NOISE
2026-07-13,27353.67590193241,35659.15494892434,-3180.264770181064,10707.412683078775,-56802.33623209548,-107840.6763977763,173.9889064233912,-2091.945461680285,-99.34872058585461,-32035.566292720785,-984.8334961245591,2642.0023060882663,-170704.24210886314,531267.9438120357,-181.45994905247176,3378.5983133625587,207.71422811979028,13802.724101263664,-19.717018656790316,413.4291866878152,-925.4903813606725,21552.69981144781,-36.378074792871956,205.2327617341219,0.0,0.0,0.0,0.0,-4736.757761174344,14794.79209787523,242324.79163511755,155141.99403132685,5059.195226851614,4010.6842802623623,-16022.652545175402,-6320.514365523975,-50028.16355521165,-66053.10567653523,0.0,0.0,-6728.717965372815,-1257.5843083180316,420.48939158215944,-199.03689475141687,47527.50093887472,8331.256381848245,3423.8208166805416,3665.8051242430515,0.0,0.0,-20377.4064053813,16287.480980642216,253.69372945739224,-1724.9387135223255,302.8972416563902,854.9654949281095,0.0,0.0,1664.3130852069112,-39397.572626546906,10313.026645908521,-13487.421711180818,0.0,0.0,-51.59825395615462,-71.23684225533998,0.0,0.0,0.0,0.0,69591.85077525512,603734.4538401363,67260.0000000007,697846.6694161736,62347.7436800007,617934.1936965979,-4912.25632,-79912.47571957548,61446.1102654282,51497.87681519831,59114.259490173776,145610.09239123564,-2331.8507752544247,94112.21557603736
2026-07-14,10173.02647478503,45832.18142370937,196.44071794811828,10903.853401026894,-213.4453664738752,-108054.12176425017,3.107504938158133,-2088.837956742127,246.4354791623515,-31789.130813558433,-0.10640170906103785,2641.895904379205,38133.58007545954,569401.5238874953,-77.97401397763292,3300.6242993849255,819.6611410242077,14622.385242287872,-1.9262162386393928,411.50297044917585,621.9475171459194,22174.647328593728,0.10552481248124548,205.33828654660314,0.0,0.0,0.0,0.0,723.0504870445734,15517.842584919803,443.1365621821609,155585.130593509,448.8308075654606,4459.515087827823,221.81961878358265,-6098.6947467403925,353.6313291061276,-65699.4743474291,0.0,0.0,1.1599979913820366,-1256.4243103266497,-264.4716163789859,-463.5085111304028,-675.524642271925,7655.73173957632,-0.09590645275550624,3665.709217790296,0.0,0.0,-92.97968954920174,16194.501291093015,-2.9756902679754225,-1727.9144037903009,-1.9818935689750923,852.9836013591344,0.0,0.0,-60.687081383949604,-39458.259707930854,-195.1306217769905,-13682.552332957808,0.0,0.0,-5.615730140367205,-76.85257239570718,0.0,0.0,0.0,0.0,50525.42472314641,654259.8785632827,50359.999999998996,748206.6694161725,45615.500879998996,663549.694576597,-4744.49912,-84656.97483957547,-267.5936446123378,51230.28317058597,-433.01836775975244,145177.07402347587,-165.42472314741462,93946.79085288994
2026-07-15,4224.457394860219,50056.63881856959,-134.6421807988471,10769.211220228048,-11124.183903132183,-119178.30566738236,4.877533247680155,-2083.960423494447,-676.0919055884133,-32465.22271914685,-53.09544649567306,2588.800457883532,22036.40201209909,591437.9258995943,-3.7488444081490933,3296.8754549767764,179.28716816649842,14801.67241045437,0.3373759413354236,411.8403463905113,-64.69452490504409,22109.952803688684,-3.5184409941204873,201.81984555248266,0.0,0.0,0.0,0.0,-69.4734699950587,15448.369114924744,3576.90756984137,159162.03816335037,-182.83678270723306,4276.678305120589,-312.9504385052323,-6411.645185245625,-1129.5350675217646,-66829.00941495087,0.0,0.0,-222.38575057354058,-1478.8100609001904,0.6301441364675497,-462.87836699393523,748.1425130332988,8403.87425260962,155.65846729684245,3821.3676850871384,0.0,0.0,448.825944138595,16643.32723523161,4.707162384389754,-1723.2072414059112,32.31987331075666,885.303474669891,0.0,0.0,-52.87385079776432,-39511.133558728616,-310.39806180108064,-13992.95039475889,0.0,0.0,-2.0103436152410126,-78.8629160109482,0.0,0.0,0.0,0.0,17040.60038013637,671300.4789434191,51439.99999999959,799646.6694161722,48276.560919999596,711826.2554965966,-3163.43908,-87820.41391957547,-29.513766480838967,51200.76940410513,34369.88585338239,179546.95987685825,34399.39961986322,128346.19047275317
2026-07-16,-11277.67973887379,38778.9590796958,-1039.2187889650131,9729.992431263036,-28120.033982396246,-147298.33964977862,62.99824334494997,-2020.9621801494968,-703.5645380325805,-33168.78725717943,-270.6294188484067,2318.1710390351254,-49663.934961747385,541773.990937847,-73.78562149076602,3223.0898334860103,319.8725371924187,15121.54494764679,-0.9644052114332715,410.87594117907804,-307.8266629903378,21802.126140698347,-7.167415627213909,194.65242992526876,0.0,0.0,0.0,0.0,-957.9203200005114,14490.448794924232,16987.088619638893,176149.12678298927,1430.1626659804037,5706.840971100994,-748.8696948649426,-7160.514880110568,-3058.4735933767756,-69887.48300832765,0.0,0.0,-965.3326102090002,-2444.142671109191,44.95446442494813,-417.9239025689871,1797.0744180210127,10200.948670630632,393.48679549751216,4214.85448058465,0.0,0.0,-1799.8160474563792,14843.51118777523,30.888352297324936,-1692.3188891085863,87.47575548683821,972.7792301567292,0.0,0.0,105.34239696496246,-39405.79116176366,709.2015117846549,-13283.748882974234,0.0,0.0,-7.127750936142595,-85.99066694709079,0.0,0.0,0.0,0.0,-74120.4014606537,597180.0774827653,-101139.99999999854,698506.6694161736,-101325.52671999854,610500.728776598,-185.52672,-88005.94063957546,2913.3983297392406,54114.16773384437,-24106.200209605602,155440.75966725266,-27019.598539344843,101326.59193340832
2026-07-17,14603.413917738711,53382.37299743451,5669.201556098773,15399.193987361808,-9153.043593506954,-156451.38324328559,-125.46273424115847,-2146.4249143906554,124.90006792108443,-33043.88718925834,-7.793789974987215,2310.377249060138,-152564.6477899092,389209.34314793773,-2013.599650523362,1209.4901829626483,5802.227514399672,20923.77246204646,-123.25368439748333,287.62225678159473,237.88797268957404,22040.014113387922,-0.8609443414170652,193.7914855838517,0.0,0.0,0.0,0.0,10612.173629549696,25102.622424473928,5417.4967099907635,181566.62349298003,11568.378484802539,17275.219455903534,-6292.8676765284345,-13453.382556639002,-1637.7650520428388,-71525.24806037049,0.0,0.0,-86.21454534562511,-2530.357216454816,-1543.4597553724661,-1961.3836579414533,21126.347278950216,31327.295949580846,58.99388665408366,4273.848367238734,0.0,0.0,-938.7956159340424,13904.715571841187,81.97544830552873,-1610.3434408030575,6.07636933614414,978.8555994928734,0.0,0.0,1556.3378034760406,-37849.45335828762,778.8037663286293,-12504.945116645606,0.0,0.0,-46.328949873077185,-132.31961682016797,0.0,0.0,0.0,0.0,-72529.70519309735,524650.372289668,-88100.0,610406.6694161736,-91338.21888,519162.509896598,-3238.21888,-91244.15951957546,24360.17418265232,78474.34191649669,8789.879375749675,164230.63904300233,-15570.294806902646,85756.29712650567
2026-07-20,4000.9859501966857,57383.3589476312,-779.8036479377081,14619.3903394241,-1578.4735312244302,-158029.85677451,-32.40340791269827,-2178.8283223033536,-30477.21216856336,-63521.0993578217,-3080.5846908604194,-770.2074418002812,82280.2238476639,471489.56699560164,-763.6432372148745,445.8469457477738,-6447.997530514542,14475.77493153192,-18.76480176555541,268.8574550160393,4964.992546875809,27005.00666026373,-8.58245587265096,185.20902971120074,0.0,0.0,0.0,0.0,5476.159242685916,30578.781667159845,25252.311900450342,206818.93539343038,-6533.346711452636,10741.872744450899,1025.2819013599553,-12428.100655279048,-2353.196343667676,-73878.44440403816,0.0,0.0,-1195.5932117593097,-3725.9504282141256,3185.133240121765,1223.7495821803118,-4119.503940606166,27207.79200897468,141.3590057434924,4415.207372982226,0.0,0.0,3671.830529686407,17576.546101527594,-469.02317613471075,-2079.3666169377684,936.9111640008491,1915.7667634937225,0.0,0.0,240.56666863001502,-37608.8866896576,-1156.5597311986978,-13661.504847844304,0.0,0.0,109.88099819365466,-22.438618626513303,0.0,0.0,0.0,0.0,68052.42370286095,592702.7959925289,36660.0000000007,647066.6694161743,35785.2492000007,554947.7590965987,-874.7508,-92118.91031957546,-4218.524706062395,74255.8172104343,-35610.948408922646,128619.69063407968,-31392.42370286025,54363.87342364542
2026-07-21,-6537.96767711034,50845.39127052086,-10192.434002506165,4426.956336917936,21480.147419869347,-136549.70935464065,-518.844356246896,-2697.6726785502497,44441.249804141626,-19079.849553680076,-7063.90648193132,-7834.113923731601,150908.8142863266,622398.3812819283,-2352.76503628609,-1906.9180905383162,-36431.23339938902,-21955.4584678571,-1239.5228526000267,-970.6653975839874,3421.791573362096,30426.79823362583,-16.851385472213174,168.35764423898758,0.0,0.0,0.0,0.0,7360.970164713805,37939.75183187365,87159.58097730052,293978.5163707309,18785.8974402983,29527.7701847492,-17153.710055330863,-29581.810710609912,5493.760720318215,-68384.68368371995,0.0,0.0,-2382.4425535444384,-6108.392981758564,-7185.673524101019,-5961.923941920708,50043.21249448226,77251.00450345693,-333.2693706166351,4081.938002365591,0.0,0.0,-12526.819992748962,5049.726108778632,5803.301109189746,3723.9344922519776,-1308.9180962558514,606.848667237871,0.0,0.0,3833.610296790756,-33775.27639286684,-2057.835820741616,-15719.340668585919,0.0,0.0,683.9513810789606,661.5127624524473,0.0,0.0,0.0,0.0,276814.8829204668,869517.6789129957,255519.9999999985,902586.6694161728,252162.94527999847,807110.7043765972,-3357.05472,-95475.96503957546,-15299.21014252404,58956.607067910256,-36594.0930629924,92025.59757108729,-21294.882920468357,33068.99050317706
2026-07-22,-6457.570809809491,44387.820460711366,-484.0649990729903,3942.8913378449456,-20518.299910261558,-157068.0092649022,-61.62973919419244,-2759.302417744442,12143.117097606468,-6936.732456073609,397.131541688831,-7436.98238204277,136007.88523482997,758406.2665167582,326.06944714374777,-1580.8486433945684,1831.1599661557902,-20124.298501701312,19.388660630889895,-951.2767369530975,899.8002099245541,31326.59844355038,4.435573523249648,172.79321776223722,0.0,0.0,0.0,0.0,203.064901484938,38142.81673335859,-14744.512812918607,279234.00355781225,-309.6423525598623,29218.127832189337,1231.3529384910703,-28350.457772118843,-1004.3458857743267,-69389.02956949428,0.0,0.0,668.6748664324205,-5439.718115326144,774.8471381393056,-5187.076803781402,-6238.173748496346,71012.83075496058,163.3237113547045,4245.261713720295,0.0,0.0,-4516.754234269674,532.9718745089576,-213.89279878317086,3510.041693468807,-15.840534879136385,591.0081323587347,0.0,0.0,466.3962395183605,-33308.88015334848,-1088.344140539716,-16807.684809125636,0.0,0.0,-25.16041932759469,636.3523431248526,0.0,0.0,0.0,0.0,96929.69002787117,966447.3689408669,106387.0798745522,1008973.749290725,102286.15543444801,909396.8598110452,-4100.9244401042,-99576.88947967965,-2528.725113166496,56427.88195474376,6928.664733514544,98954.26230460183,9457.38984668104,42526.380349858104
2026-07-23,2863.4846413587074,47251.30510207007,-7.777635160063369,3935.1137026848824,10515.631255954788,-146552.37800894742,17.1485560172532,-2742.153861727189,-4191.480130844255,-11128.212586917864,-166.12104428951093,-7603.103426332281,-15119.481514172126,743286.7850025861,-4.266506381488764,-1585.1151497760573,-109.40723898809756,-20233.70574068941,-3.2226475081327375,-954.4993844612302,-1197.5281618489685,30129.070281701413,-4.802141440340583,167.99107632189663,0.0,0.0,0.0,0.0,-100.88228931144101,38041.93444404715,3228.0195656888577,282462.0231235011,-74.5964577728044,29143.531374416532,-250.7571686915257,-28601.21494081037,430.62459756723183,-68958.40497192704,0.0,0.0,-209.24365380418845,-5648.961769130332,-35.83743160577379,-5222.914235387176,990.3925994665663,72003.22335442714,-89.75171311103853,4155.510000609256,0.0,0.0,329.4919549390623,862.4638294480199,43.88639420721732,3553.928087676024,-7.6168656802540795,583.3912666784806,0.0,0.0,-31.66507548342472,-33340.54522883191,132.03553047382536,-16675.64927865181,0.0,0.0,5.393164870732932,641.7455079955855,0.0,0.0,0.0,0.0,-2975.3002113404946,963472.0687295264,-4384.803694270202,1004588.9455964548,-5944.803694270202,903452.056116775,-1560.0,-101136.88947967965,73.0292042087076,56500.91115895247,-1336.4742787209998,97617.78802588083,-1409.5034829297074,41116.876866928396
2026-07-24,-10420.968320581014,36830.33678148906,-2785.9938001816117,1149.1199025032706,-59497.053137180206,-206049.43114612764,217.72937288024332,-2524.4244888469457,-1439.022588074491,-12567.235174992355,-431.0485214130349,-8034.151947745316,43189.0260564482,786475.8110590343,-34.998743687450585,-1620.1138934635078,-74.60454070707385,-20308.310281396483,-0.45327564027492384,-954.9526601015051,-559.4658913831481,29569.604390318265,-6.676792310101787,161.31428401179485,0.0,0.0,0.0,0.0,-2804.261367899795,35237.67307614735,34103.88515517124,316565.9082786724,-1244.0292847788064,27899.502089637725,742.2633535787102,-27858.95158723166,-4903.763641537178,-73862.16861346422,0.0,0.0,-2570.3596441911036,-8219.321413321435,-68.50839515723737,-5291.422630544414,-2067.9935419679837,69935.22981245916,899.2570538973465,5054.767054506603,0.0,0.0,1942.5991122804112,2805.062941728431,-25.224699666933716,3528.7033880090903,104.21021810159152,687.6014847800722,0.0,0.0,53.19589683399346,-33287.34933199791,-660.6877182632411,-17336.33699691505,0.0,0.0,3.4429140339469804,645.1884220295325,0.0,0.0,0.0,0.0,-5473.99852634815,957998.0702031782,-6520.000000001746,998068.945596453,-11230.923472458093,892221.1326443169,-4710.923472456347,-105847.812952136,2865.506245046785,59366.41740399925,1819.504771393189,99437.29279727401,-1046.001473653596,40070.8753932748
2026-07-27,-16001.63145750761,20828.70532398145,-6075.808797554908,-4926.688895051637,84986.86474234881,-121062.56640377882,331.23812835563785,-2193.186360491308,485.536172606151,-12081.699002386204,-380.90851790620616,-8415.060465651522,-17876.880190189848,768598.9308688445,-15.517388257710785,-1635.6312817212186,-3985.6929482415426,-24294.003229638027,-76.5533531428898,-1031.5060132443948,-2735.8482690916935,26833.756121226572,-164.01332435047382,-2.6990403386789694,0.0,0.0,0.0,0.0,-6389.970286083402,28847.70279006395,31530.298021197857,348096.2062998702,-1249.7849031669602,26649.717186470763,-6397.569630063139,-34256.521217294794,20672.573506096123,-53189.5951073681,0.0,0.0,-1754.103726762122,-9973.425140083556,5.176188183503768,-5286.24644236091,21125.76606026291,91060.99587272207,-3451.2729167588705,1603.4941377477326,0.0,0.0,430.75082975389506,3235.813771482326,335.9180042316212,3864.6213922407114,-456.9039247427618,230.69756003731038,0.0,0.0,-122.1172014064916,-33409.466533404404,761.8953189632764,-16574.441677951774,0.0,0.0,315.891218967595,961.0796409971275,0.0,0.0,0.0,0.0,77897.79688003077,1035895.867083209,97800.0000000014,1095868.9455964544,95380.05324000139,987601.1858843183,-2419.94676,-108267.759712136,-15949.53447570988,43416.88292828937,3952.6686442607397,103389.96144153476,19902.203119970618,59973.07851324542
2026-07-28,-16801.36926165223,4027.3360623292174,-692.6109274258833,-5619.29982247752,-70027.32811132887,-191089.89451510768,94.26889625067611,-2098.9174642406315,-842.1924229904616,-12923.891425376665,-316.48299975337466,-8731.543465404897,166738.51317272562,935337.4440415702,-32.977731341658455,-1668.609013062877,-15.383267694540962,-24309.38649733257,0.038654238917240985,-1031.4673590054776,-142.144529648981,26691.61159157759,-1.2326539998714598,-3.9316943385504293,0.0,0.0,0.0,0.0,170.3900480069983,29018.09283807095,30891.67789409175,378987.884193962,-3041.705551322264,23608.011635148498,288.0182787859232,-33968.50293850887,-2311.9521212829723,-55501.54722865107,0.0,0.0,-3643.4341521961737,-13616.85929227973,-137.83996438746362,-5424.0864067483735,-937.0227701831495,90123.97310253892,706.1857890740073,2309.67992682174,0.0,0.0,8725.459905731848,11961.273677214174,-1.0097927183176942,3863.6115995223936,39.55149182166008,270.24905185897046,0.0,0.0,88.37304338135824,-33321.09349002304,-1684.123954278164,-18258.56563222994,0.0,0.0,0.01715534284491227,961.0967963399725,0.0,0.0,0.0,0.0,101658.11885723361,1137553.9859404427,77972.87763611367,1173841.823232568,73315.04783209048,1060916.2337164087,-4657.829804023184,-112925.58951615919,-5455.565260013536,37961.317668275835,-29140.806481133484,74249.15496040127,-23685.241221119948,36287.83729212547
2026-07-29,-9805.021501776064,-5777.685439446846,-786.4584277580329,-6405.758250235553,39047.25496928011,-152042.63954582758,189.9001894849349,-1909.0172747556967,1744.1249336100063,-11179.766491766659,-137.09746489259646,-8868.640930297493,-17475.74306145692,917861.7009801132,-11.297721834956127,-1679.906734897833,610.4078940527143,-23698.978603279855,-6.119852711063111,-1037.5872117165407,-2461.474555459674,24230.137036117918,-23.483882149880362,-27.41557648843079,0.0,0.0,0.0,0.0,-1812.5904806623246,27205.502357408623,-7691.355770249836,371296.5284237121,-399.9336543190177,23208.07798082948,827.4724595838543,-33141.030478925015,2967.5562138358227,-52533.99101481525,0.0,0.0,480.594877503969,-13136.264414775762,-96.20584764218455,-5520.292254390558,-2735.2861528202084,87388.68694971871,-569.1813354212261,1740.498591400514,0.0,0.0,-262.14576197925214,11699.127915234922,55.6435484487848,3919.2551479711783,66.43272346046015,336.6817753194306,0.0,0.0,37.611599958717306,-33283.48189006432,269.35784285856386,-17989.207789371376,0.0,0.0,-24.53505143031841,936.5617449096541,0.0,0.0,0.0,0.0,1370.6295798157807,1138924.6155202584,3160.0,1177001.823232568,-4441.844000208814,1056474.3897161998,-7601.844000208814,-120527.43351636801,-627.7971496985333,37333.5205185773,1161.5732704856855,75410.72823088695,1789.3704201842188,38077.20771230969
