date,MODEL_PNL,MARKET_PNL,ACTUAL_PNL_AFTER_FEES,FEE_PNL,FIRST_DELTA,SECOND_DELTA_DELTA,FIRST_SMILE_ROLL,SECOND_SMILE_ROLL_SMILE_ROLL,FIRST_ATM,SECOND_ATM_ATM,FIRST_SKEW,SECOND_SKEW_SKEW,FIRST_CURV,SECOND_CURV_CURV,FIRST_TAU,SECOND_TAU_TAU,FIRST_R,SECOND_R_R,CROSS_DELTA_SMILE_ROLL,CROSS_DELTA_ATM,CROSS_DELTA_SKEW,CROSS_DELTA_CURV,CROSS_DELTA_TAU,CROSS_DELTA_R,CROSS_SMILE_ROLL_ATM,CROSS_SMILE_ROLL_SKEW,CROSS_SMILE_ROLL_CURV,CROSS_SMILE_ROLL_TAU,CROSS_SMILE_ROLL_R,CROSS_ATM_SKEW,CROSS_ATM_CURV,CROSS_ATM_TAU,CROSS_ATM_R,CROSS_SKEW_CURV,CROSS_SKEW_TAU,CROSS_SKEW_R,CROSS_CURV_TAU,CROSS_CURV_R,CROSS_TAU_R,T1_DELTA,T2_DELTA,SH_DELTA,T1_SMILE_ROLL,T2_SMILE_ROLL,SH_SMILE_ROLL,T1_ATM,T2_ATM,SH_ATM,T1_SKEW,T2_SKEW,SH_SKEW,T1_CURV,T2_CURV,SH_CURV,T1_TAU,T2_TAU,SH_TAU,T1_R,T2_R,SH_R,T1_MODEL_RESIDUAL,T1_TOTAL_RESIDUAL,T1_MARKET_NOISE,T2_MODEL_RESIDUAL,T2_TOTAL_RESIDUAL,T2_MARKET_NOISE,SH_MODEL_RESIDUAL,SH_TOTAL_RESIDUAL,SH_MARKET_NOISE
2026-07-03,13900.60744783987,30279.99999999866,26161.02419999866,-4118.9758,333.5894630062612,-0.949233708921895,-1132.1598251848159,0.15002668771977057,-902.2105412032615,-83.14149066165646,17916.089994241764,-1.5041899899176467,402.1842546253861,-0.7921335102213796,-1141.580456950227,-5.904759376562845,0.0,0.0,-2.1168382365539458,-542.1266748904156,-7.065159236575994,66.80928191273087,-145.86484329072957,0.0,26.90768771978735,-2.7553164151996974,-203.50763377680119,18.71848621759974,0.0,-439.89560297561513,17.258701512643796,-14.195383286755316,0.0,70.38777572582046,-298.39899654715407,0.0,-2.8333333301149537,0.0,0.0,333.5894630062612,17.458112426567823,9.817881250070059,-1132.1598251848159,-1213.38660574268,-1210.8975920811142,-902.2105412032615,-1461.377667825098,-1475.5811500416057,17916.089994241764,17575.722154527484,17566.553000842716,402.1842546253861,375.4495171373055,380.6149360599434,-1141.580456950227,-1368.7722514453653,-1369.8996281899772,0.0,0.0,0.0,-1575.3054406952378,14804.087111463554,16379.392552158792,-24.485811238344468,16354.906740920447,16379.392552158792,-1.6370904631912708e-10,16379.392552158628,16379.392552158792
2026-07-06,-32849.82728456106,-22020.0,-26984.85732,-4964.85732,2929.8558489910793,-356.3201207515931,-22229.563101291726,25.528370995475115,-9.826510872780915,-0.034853470561234126,-10929.503264894149,-3.128293437604408,275.07236635600145,-0.716785456392274,-643.9956267046928,-38.80226396220941,0.0,0.0,-218.022695824704,111.74575865545165,179.4771720157667,-415.42302720303223,-4194.686786925205,0.0,-9.073823032914765,1.7962334674863598,1038.367431911038,780.8393341706153,0.0,-4.629676491325704,0.28941891380387336,2.3702369192157384,0.0,22.700485480672192,389.10163270011697,0.0,-14.116843624635152,0.0,0.0,2929.8558489910793,305.08093859860674,728.7707869425649,-22229.563101291726,-21407.081489950488,-21344.30973800642,-9.826510872780915,40.4895931387731,40.36295120365605,-10929.503264894149,-10638.408634745392,-10607.564656111543,275.07236635600145,590.2643136385327,571.9411108340466,-643.9956267046928,-2201.044104046854,-2239.02773942336,0.0,0.0,0.0,-2241.866996144796,8587.960288416267,10829.827284561063,460.8720988057612,11290.699383366824,10829.827284561063,-7.275957614183426e-12,10829.827284561055,10829.827284561063
2026-07-07,-71518.1155499077,-72280.00000000041,-75175.00000000041,-2895.0,-12109.774069394858,-840.7787197868056,-29652.21015748618,39.62592494626995,1131.6250972330172,-100.01794419446085,-20217.527803402994,-4.025485912892876,-356.8007351512033,1.1696168779812943,-42.949096555884125,-3.046486585442046,0.0,0.0,-349.0847509993183,-9298.190410999832,415.8814674347859,1497.0393414778434,-2105.5490068554172,0.0,816.9480563565647,-3.4771028180243206,-3288.8645536821446,389.36336012655596,0.0,568.8717447761495,13.892800576886245,-43.22170789740085,0.0,-119.5175558231518,267.46822593631464,0.0,3.4030958032003014,0.0,0.0,-12109.774069394858,-17870.504469152656,-16502.59664550796,-29652.21015748618,-30830.14172804809,-30540.649463672922,1131.6250972330172,-2939.242605555265,-2903.4026796328535,-20217.527803402994,-19656.93989956285,-19559.478127674334,-356.8007351512033,-1302.6545540969043,-1237.9692297523284,-42.949096555884125,-790.2635995846983,-774.0194036673663,0.0,0.0,0.0,-10270.478785149586,-11032.363235242294,-761.884450092708,1871.6313060927641,1109.7468560000561,-761.884450092708,5.820766091346741e-11,-761.8844500926498,-761.884450092708
2026-07-08,-25279.509117765236,-47799.999999999476,-48902.32991999947,-1102.32992,12641.87357977347,-927.0108629723413,-31640.7218627767,-34.02755294210448,-2224.1305488684156,-107.92103861877413,-18931.127172663095,-3.5225738143374166,1413.0969689084513,0.44366154516587386,306.89977048684113,-2.4492737506010354,0.0,0.0,82.11157440746524,10424.060860443382,377.55315545477896,-3135.805103944691,-2166.6406451492194,0.0,-852.0397555764049,-67.35216789524316,7786.554767401288,396.71023226781574,0.0,-514.7051538520298,36.47229325209983,54.55084635425925,0.0,206.2484255820221,238.198262881181,0.0,-14.915712140040526,0.0,0.0,12641.87357977347,14505.502637407044,15707.05129401444,-31640.7218627767,-28001.757090416344,-27820.36691419512,-2224.1305488684156,2242.1179578234733,2198.142149955471,-18931.127172663095,-18814.67848539208,-18708.113622989487,1413.0969689084513,3852.8179655289596,3808.428373261064,306.89977048684113,-441.5980111567633,-464.6503978157564,0.0,0.0,0.0,13154.600147374214,-9365.890734860022,-22520.490882234237,1378.0859084404728,-21142.404973793764,-22520.490882234237,4.154571797698736e-09,-22520.490882230082,-22520.490882234237
2026-07-09,24925.41830443105,28680.000000000233,25581.205680000232,-3098.79432,-293.0756016668747,272.3843110178169,4182.47759039574,-14.512870877894766,3.4216000732410095,-0.005083372741614359,19675.077502564738,-18.552956285997606,-1007.3410337872817,-5.517455919392697,197.11021868726095,-0.4200571135777106,0.0,0.0,691.2054221296884,62.06368235656292,359.6399951541767,-651.920604491568,496.73175447284547,0.0,-1.2969049488689461,-76.77228776468434,1659.3201412732778,-23.716453197287414,0.0,-5.672657351163117,0.41614353996562803,-0.14137374120268092,0.0,78.44877066084288,-105.8304912621252,0.0,7.105424406536541,0.0,0.0,-293.0756016668747,458.16883416177006,46.90262884349795,4182.47759039574,5292.334678263909,5219.582161176307,3.4216000732410095,31.10096162814628,30.976395607934492,19675.077502564738,19781.431210997267,19709.342131381713,-1007.3410337872817,-466.1735520121474,-462.8907747226576,197.11021868726095,383.7645919130665,381.50576214429304,0.0,0.0,0.0,2167.7480281642274,5922.329723733411,3754.5816955691835,-555.2084205209649,3199.3732750482186,3754.5816955691835,-3.637978807091713e-11,3754.581695569147,3754.5816955691835
2026-07-10,-66548.0473705568,-117480.00000000087,-122196.23020000088,-4716.2302,-6712.144391329901,-317.7421178290879,-28020.805061856965,76.59301954946602,54.076935468283295,-0.11876757391225401,-36035.240010256886,-5.729998476332135,-437.72995207744407,-7.234194550074342,-1124.877453164987,-7.110741364152221,0.0,0.0,-1081.8459847615036,684.1529474540093,323.79723526381144,-3502.549267316274,-4874.2769070542445,0.0,-29.379402428220008,126.14248334994227,10823.351196601661,537.5233400534293,0.0,-38.522278875018756,1.528200672951094,0.2984793101010119,0.0,242.01659018877655,694.6241763878436,0.0,-1.140550168439944,0.0,0.0,-6712.144391329901,-11255.247497366101,-9374.431897497037,-28020.805061856965,-22756.316225899845,-22560.69008375103,54.076935468283295,362.9971409612822,366.49960081610936,-36035.240010256886,-35366.940905575546,-35107.6677703148,-437.72995207744407,3336.638938361819,3163.172188739243,-1124.877453164987,-2953.473925264795,-3034.9294085518695,0.0,0.0,0.0,5728.672562661086,-45203.280066782994,-50931.95262944408,2084.2951042263885,-48847.65752521769,-50931.95262944408,2.5902409106492996e-09,-50931.95262944149,-50931.95262944408
2026-07-13,69591.85077525512,67260.0000000007,62347.7436800007,-4912.25632,27353.67590193241,-3180.264770181064,-56802.33623209548,173.9889064233912,-99.34872058585461,-984.8334961245591,-170704.24210886314,-181.45994905247176,207.71422811979028,-19.717018656790316,-925.4903813606725,-36.378074792871956,0.0,0.0,-4736.757761174344,242324.79163511755,5059.195226851614,-16022.652545175402,-50028.16355521165,0.0,-6728.717965372815,420.48939158215944,47527.50093887472,3423.8208166805416,0.0,-20377.4064053813,253.69372945739224,302.8972416563902,0.0,1664.3130852069112,10313.026645908521,0.0,-51.59825395615462,0.0,0.0,27353.67590193241,112471.6176319553,165330.51555757644,-56802.33623209548,-36675.179615376954,-25108.585461659743,-99.34872058585461,106803.44690102828,89881.27373448042,-170704.24210886314,-172345.89308583172,-159020.91013240852,207.71422811979028,16873.625686666725,16568.845926520702,-925.4903813606725,-18981.87700861471,-18059.288849257,0.0,0.0,0.0,270561.87808810803,268230.0273128536,-2331.8507752544247,61446.1102654282,59114.259490173776,-2331.8507752544247,2.8230715543031693e-09,-2331.8507752516016,-2331.8507752544247
2026-07-14,50525.42472314641,50359.999999998996,45615.500879998996,-4744.49912,10173.02647478503,196.44071794811828,-213.4453664738752,3.107504938158133,246.4354791623515,-0.10640170906103785,38133.58007545954,-77.97401397763292,819.6611410242077,-1.9262162386393928,621.9475171459194,0.10552481248124548,0.0,0.0,723.0504870445734,443.1365621821609,448.8308075654606,221.81961878358265,353.6313291061276,0.0,1.1599979913820366,-264.4716163789859,-675.524642271925,-0.09590645275550624,0.0,-92.97968954920174,-2.9756902679754225,-1.9818935689750923,0.0,-60.687081383949604,-195.1306217769905,0.0,-5.615730140367205,0.0,0.0,10173.02647478503,11464.70159507409,11292.013019620266,-213.4453664738752,-318.2787015695718,-359.2059717925349,246.4354791623515,419.50872084698585,421.3237879406712,38133.58007545954,37973.386960720076,37912.29975220933,819.6611410242077,556.2431621452513,559.7026381015788,621.9475171459194,697.4566305419196,699.2914970671035,0.0,0.0,0.0,744.2194020432289,578.7946788958143,-165.42472314741462,-267.5936446123378,-433.01836775975244,-165.42472314741462,-7.275957614183426e-12,-165.4247231474219,-165.42472314741462
2026-07-15,17040.60038013637,51439.99999999959,48276.560919999596,-3163.43908,4224.457394860219,-134.6421807988471,-11124.183903132183,4.877533247680155,-676.0919055884133,-53.09544649567306,22036.40201209909,-3.7488444081490933,179.28716816649842,0.3373759413354236,-64.69452490504409,-3.5184409941204873,0.0,0.0,-69.4734699950587,3576.90756984137,-182.83678270723306,-312.9504385052323,-1129.5350675217646,0.0,-222.38575057354058,0.6301441364675497,748.1425130332988,155.65846729684245,0.0,448.825944138595,4.707162384389754,32.31987331075666,0.0,-52.87385079776432,-310.39806180108064,0.0,-2.0103436152410126,0.0,0.0,4224.457394860219,5030.871119617426,5082.6854192830215,-11124.183903132183,-10813.020417935499,-10829.591730899067,-676.0919055884133,1191.000047466695,1170.858308396524,22036.40201209909,21984.326864175433,21944.7545155196,179.28716816649842,372.13206535756024,372.1154051477665,-64.69452490504409,-695.1955320644097,-700.2215373115014,0.0,0.0,0.0,2465.4241386362028,36864.823758499435,34399.39961986323,-29.513766480838967,34369.88585338239,34399.39961986322,2.1827872842550278e-11,34399.39961986325,34399.39961986323
2026-07-16,-74120.4014606537,-101139.99999999854,-101325.52671999854,-185.52672,-11277.67973887379,-1039.2187889650131,-28120.033982396246,62.99824334494997,-703.5645380325805,-270.6294188484067,-49663.934961747385,-73.78562149076602,319.8725371924187,-0.9644052114332715,-307.8266629903378,-7.167415627213909,0.0,0.0,-957.9203200005114,16987.088619638893,1430.1626659804037,-748.8696948649426,-3058.4735933767756,0.0,-965.3326102090002,44.95446442494813,1797.0744180210127,393.48679549751216,0.0,-1799.8160474563792,30.888352297324936,87.47575548683821,0.0,105.34239696496246,709.2015117846549,0.0,-7.127750936142595,0.0,0.0,-11277.67973887379,-5490.904689150222,-3216.559993230272,-28120.033982396246,-27900.90436518431,-27379.46143476318,-703.5645380325805,6195.958077997855,5943.507485815218,-49663.934961747385,-49492.79808738886,-49133.18565920962,319.8725371924187,907.5619927220932,906.8481391933364,-307.8266629903378,-1252.7127193895058,-1241.5499984586454,0.0,0.0,0.0,15632.765886194218,-11386.832653150626,-27019.598539344843,2913.3983297392406,-24106.200209605602,-27019.598539344843,-5.238689482212067e-10,-27019.598539345367,-27019.598539344843
2026-07-17,-72529.70519309735,-88100.0,-91338.21888,-3238.21888,14603.413917738711,5669.201556098773,-9153.043593506954,-125.46273424115847,124.90006792108443,-7.793789974987215,-152564.6477899092,-2013.599650523362,5802.227514399672,-123.25368439748333,237.88797268957404,-0.8609443414170652,0.0,0.0,10612.173629549696,5417.4967099907635,11568.378484802539,-6292.8676765284345,-1637.7650520428388,0.0,-86.21454534562511,-1543.4597553724661,21126.347278950216,58.99388665408366,0.0,-938.7956159340424,81.97544830552873,6.07636933614414,0.0,1556.3378034760406,778.8037663286293,0.0,-46.328949873077185,0.0,0.0,14603.413917738711,30106.323521723272,46129.272979270434,-9153.043593506954,5805.41391946985,8926.887225087452,124.90006792108443,2357.3754611224845,2132.168599590755,-152564.6477899092,-148867.61509878223,-143116.7145161821,5802.227514399672,13891.705782167324,13558.050858150782,237.88797268957404,-183.08296145037195,-159.37033901546738,0.0,0.0,0.0,68419.55671756977,52849.26191066712,-15570.294806902646,24360.17418265232,8789.879375749675,-15570.294806902646,7.8580342233181e-10,-15570.29480690186,-15570.294806902646
2026-07-20,68052.42370286095,36660.0000000007,35785.2492000007,-874.7508,4000.9859501966857,-779.8036479377081,-1578.4735312244302,-32.40340791269827,-30477.21216856336,-3080.5846908604194,82280.2238476639,-763.6432372148745,-6447.997530514542,-18.76480176555541,4964.992546875809,-8.58245587265096,0.0,0.0,5476.159242685916,25252.311900450342,-6533.346711452636,1025.2819013599553,-2353.196343667676,0.0,-1195.5932117593097,3185.133240121765,-4119.503940606166,141.3590057434924,0.0,3671.830529686407,-469.02317613471075,936.9111640008491,0.0,240.56666863001502,-1156.5597311986978,0.0,109.88099819365466,0.0,0.0,4000.9859501966857,14654.787296946917,13197.85166592733,-1578.4735312244302,132.90022895571906,-735.2281570355494,-30477.21216856336,-19459.57825630199,-20646.711766132565,82280.2238476639,81220.39260834244,80380.89155988774,-6447.997530514542,-8073.161106558722,-8003.079912033612,4964.992546875809,3795.6076375389684,3858.7003122475603,0.0,0.0,0.0,15309.904588426885,-16082.519114433368,-31392.42370286025,-4218.524706062395,-35610.948408922646,-31392.42370286025,5.820766091346741e-11,-31392.423702860193,-31392.42370286025
2026-07-21,276814.8829204668,255519.9999999985,252162.94527999847,-3357.05472,-6537.96767711034,-10192.434002506165,21480.147419869347,-518.844356246896,44441.249804141626,-7063.90648193132,150908.8142863266,-2352.76503628609,-36431.23339938902,-1239.5228526000267,3421.791573362096,-16.851385472213174,0.0,0.0,7360.970164713805,87159.58097730052,18785.8974402983,-17153.710055330863,5493.760720318215,0.0,-2382.4425535444384,-7185.673524101019,50043.21249448226,-333.2693706166351,0.0,-12526.819992748962,5803.301109189746,-1308.9180962558514,0.0,3833.610296790756,-2057.835820741616,0.0,683.9513810789606,0.0,0.0,-6537.96767711034,34092.847944033565,26431.817848793115,21480.147419869347,44712.70166908943,40839.36831872679,44441.249804141626,75749.69404418078,77820.39487296078,150908.8142863266,148980.63844978926,144516.56781398374,-36431.23339938902,-16065.57363888362,-17374.935526394955,3421.791573362096,4643.784594781421,4581.669592397297,0.0,0.0,0.0,99532.08091326649,78237.19799279813,-21294.882920468357,-15299.21014252404,-36594.0930629924,-21294.882920468357,1.1641532182693481e-10,-21294.88292046824,-21294.882920468357
2026-07-22,96929.69002787117,106387.0798745522,102286.15543444801,-4100.9244401042,-6457.570809809491,-484.0649990729903,-20518.299910261558,-61.62973919419244,12143.117097606468,397.131541688831,136007.88523482997,326.06944714374777,1831.1599661557902,19.388660630889895,899.8002099245541,4.435573523249648,0.0,0.0,203.064901484938,-14744.512812918607,-309.6423525598623,1231.3529384910703,-1004.3458857743267,0.0,668.6748664324205,774.8471381393056,-6238.173748496346,163.3237113547045,0.0,-4516.754234269674,-213.89279878317086,-15.840534879136385,0.0,466.3962395183605,-1088.344140539716,0.0,-25.16041932759469,0.0,0.0,-6457.570809809491,-14253.677414520818,-15066.069937515887,-20518.299910261558,-22794.061214998237,-23061.133535886263,12143.117097606468,3129.085882086183,2521.440102910703,136007.88523482997,133997.20600711793,133009.19500158197,1831.1599661557902,-539.1902675121582,-383.37527100054103,899.8002099245541,-80.94785113522812,-90.36633221881766,0.0,0.0,0.0,-26976.40176057456,-17519.01191389352,9457.389846681042,-2528.725113166496,6928.664733514544,9457.38984668104,0.0,9457.38984668104,9457.38984668104
2026-07-23,-2975.3002113404946,-4384.803694270202,-5944.803694270202,-1560.0,2863.4846413587074,-7.777635160063369,10515.631255954788,17.1485560172532,-4191.480130844255,-166.12104428951093,-15119.481514172126,-4.266506381488764,-109.40723898809756,-3.2226475081327375,-1197.5281618489685,-4.802141440340583,0.0,0.0,-100.88228931144101,3228.0195656888577,-74.5964577728044,-250.7571686915257,430.62459756723183,0.0,-209.24365380418845,-35.83743160577379,990.3925994665663,-89.75171311103853,0.0,329.4919549390623,43.88639420721732,-7.6168656802540795,0.0,-31.66507548342472,132.03553047382536,0.0,5.393164870732932,0.0,0.0,2863.4846413587074,4471.911129938788,4511.904925089126,10515.631255954788,10810.118567789103,10796.24232117317,-4191.480130844255,-2665.332477458418,-2626.224450986283,-15119.481514172126,-14964.033760278171,-14947.20274682908,-109.40723898809756,265.9950706885538,254.905898882374,-1197.5281618489685,-966.9879462290573,-964.9261586697762,0.0,0.0,0.0,4263.480937199458,2853.9774542697505,-1409.5034829297074,73.0292042087076,-1336.4742787209998,-1409.5034829297074,-2.4556356947869062e-11,-1409.503482929732,-1409.5034829297074
2026-07-24,-5473.99852634815,-6520.000000001746,-11230.923472458093,-4710.923472456347,-10420.968320581014,-2785.9938001816117,-59497.053137180206,217.72937288024332,-1439.022588074491,-431.0485214130349,43189.0260564482,-34.998743687450585,-74.60454070707385,-0.45327564027492384,-559.4658913831481,-6.676792310101787,0.0,0.0,-2804.261367899795,34103.88515517124,-1244.0292847788064,742.2633535787102,-4903.763641537178,0.0,-2570.3596441911036,-68.50839515723737,-2067.9935419679837,899.2570538973465,0.0,1942.5991122804112,-25.224699666933716,104.21021810159152,0.0,53.19589683399346,-660.6877182632411,0.0,3.4429140339469804,0.0,0.0,-10420.968320581014,-259.91501349548344,3770.551231336198,-59497.053137180206,-62585.256711959344,-62165.94429567799,-1439.022588074491,14907.483961360078,14036.210748844376,43189.0260564482,43165.31211821831,42385.60588562893,-74.60454070707385,-722.2158549414819,-721.2094336113129,-559.4658913831481,-2844.913270577014,-2779.2126628650917,0.0,0.0,0.0,23328.089895129575,22282.08842147598,-1046.001473653596,2865.506245046785,1819.504771393189,-1046.001473653596,-3.2650859793648124e-09,-1046.001473656861,-1046.001473653596
2026-07-27,77897.79688003077,97800.0000000014,95380.05324000139,-2419.94676,-16001.63145750761,-6075.808797554908,84986.86474234881,331.23812835563785,485.536172606151,-380.90851790620616,-17876.880190189848,-15.517388257710785,-3985.6929482415426,-76.5533531428898,-2735.8482690916935,-164.01332435047382,0.0,0.0,-6389.970286083402,31530.298021197857,-1249.7849031669602,-6397.569630063139,20672.573506096123,0.0,-1754.103726762122,5.176188183503768,21125.76606026291,-3451.2729167588705,0.0,430.75082975389506,335.9180042316212,-456.9039247427618,0.0,-122.1172014064916,761.8953189632764,0.0,315.891218967595,0.0,0.0,-16001.63145750761,-2994.666901072371,-16522.44550232473,84986.86474234881,90085.90053012544,87689.48371612091,485.536172606151,15147.607256539217,14902.417988972522,-17876.880190189848,-17979.437462283946,-17339.2232526781,-3985.6929482415426,3566.6979246118144,3250.342384768109,-2735.8482690916935,6021.230007820504,5917.221545170479,0.0,0.0,0.0,33025.4488301065,52927.65195007712,19902.203119970618,-15949.53447570988,3952.6686442607397,19902.203119970618,1.57160684466362e-09,19902.20311997219,19902.203119970618
2026-07-28,101658.11885723361,77972.87763611367,73315.04783209048,-4657.829804023184,-16801.36926165223,-692.6109274258833,-70027.32811132887,94.26889625067611,-842.1924229904616,-316.48299975337466,166738.51317272562,-32.977731341658455,-15.383267694540962,0.038654238917240985,-142.144529648981,-1.2326539998714598,0.0,0.0,170.3900480069983,30891.67789409175,-3041.705551322264,288.0182787859232,-2311.9521212829723,0.0,-3643.4341521961737,-137.83996438746362,-937.0227701831495,706.1857890740073,0.0,8725.459905731848,-1.0097927183176942,39.55149182166008,0.0,88.37304338135824,-1684.123954278164,0.0,0.01715534284491227,0.0,0.0,-16801.36926165223,-4495.765914938471,-5092.687364966609,-70027.32811132887,-71853.9197399211,-72693.5219516649,-842.1924229904616,16847.447250621568,15845.15556545995,166738.51317272562,168680.6171809466,165633.04958122235,-15.383267694540962,-296.15665615129416,-303.83567832572174,-142.144529648981,-1768.5380033101637,-1730.0412944913987,0.0,0.0,0.0,22748.023277823086,-937.2179432968605,-23685.241221119948,-5455.565260013536,-29140.806481133484,-23685.241221119948,-7.275957614183426e-11,-23685.24122112002,-23685.241221119948
2026-07-29,1370.6295798157807,3160.0,-4441.844000208814,-7601.844000208814,-9805.021501776064,-786.4584277580329,39047.25496928011,189.9001894849349,1744.1249336100063,-137.09746489259646,-17475.74306145692,-11.297721834956127,610.4078940527143,-6.119852711063111,-2461.474555459674,-23.483882149880362,0.0,0.0,-1812.5904806623246,-7691.355770249836,-399.9336543190177,827.4724595838543,2967.5562138358227,0.0,480.594877503969,-96.20584764218455,-2735.2861528202084,-569.1813354212261,0.0,-262.14576197925214,55.6435484487848,66.43272346046015,0.0,37.611599958717306,269.35784285856386,0.0,-24.53505143031841,0.0,0.0,-9805.021501776064,-13645.90554543992,-14337.180680516234,39047.25496928011,36870.820689244065,36779.746246658724,1744.1249336100063,-2068.3877226905315,-2009.2746253745736,-17475.74306145692,-17712.698693853465,-17614.76201074659,610.4078940527143,-315.2587567879343,-337.9712638651956,-2461.474555459674,-1130.1432409578997,-1109.9280863399704,0.0,0.0,0.0,-10288.919098434395,-8499.548678250176,1789.3704201842193,-627.7971496985333,1161.5732704856855,1789.3704201842188,-3.8335201679728925e-10,1789.3704201838354,1789.3704201842188
